0.667, BMU_checkFailed, BSPD_FAILED
1.11, ChannelCurrentWSB, 0.684
1.11, ChannelCurrentBrakeLight, 0.053
1.11, ChannelCurrentInverter, 0.0
1.11, VoltageBusHV, 0.0
1.11, VoltageCellMax, 3.5544000000000002
1.11, VoltageCellMin, 2.9570000000000003
1.11, CurrentBusHV, 0.0
1.11, IVT_MsgID_RX, 0
1.11, IVT_MsgCount, 15
1.11, IVT_Result_state, 0
1.11, IVT_I, 0.0
1.11, AMS_PackVoltage, 460.66
1.11, ThrottlePercent, 0
1.11, BrakePercent, 37
1.11, FrontBrakePressure, 59
1.11, SteeringAngle, -51
1.11, BrakeWhileThrottle, 0
1.111, VCU_wheelSpeed_RL, 0.0
1.111, VCU_wheelSpeed_RR, 0.0
1.111, RLSpeedKPH, 0.0
1.111, RRSpeedKPH, 0.0
1.111, FLSpeedKPH, 0.0
1.111, FRSpeedKPH, 0.0
1.111, IVT_MsgID_RX, 1
1.111, IVT_MsgCount, 0
1.111, IVT_Result_state, 0
1.111, IVT_U1, -0.002
1.111, IVT_MsgID_RX, 2
1.111, IVT_MsgCount, 0
1.111, IVT_Result_state, 0
1.111, IVT_U2, 0.006
1.111, IVT_MsgID_RX, 3
1.111, IVT_MsgCount, 0
1.111, IVT_Result_state, 0
1.111, IVT_U3, 0.016
1.111, IVT_MsgID_RX, 5
1.111, IVT_MsgCount, 0
1.111, IVT_Result_state, 0
1.111, IVT_W, 0
1.111, IVT_MsgID_RX, 0
1.111, IVT_MsgCount, 0
1.111, IVT_Result_state, 0
1.111, IVT_I, 0.0
1.111, TCTorqueMax, 3.392
1.111, TCLeftSlip, -0.999
1.111, TCRightSlip, -0.999
1.111, TCTorqueAdjustment, 0.0
1.111, IVT_MsgID_RX, 7
1.111, IVT_MsgCount, 0
1.111, IVT_Result_state, 0
1.111, IVT_Wh, 0
1.111, VoltageCellMuxSelect, 21
1.111, VoltageCell64, 3.1947
1.111, VoltageCell65, 3.1967000000000003
1.111, VoltageCell66, 3.1954000000000002
1.111, AdjustedVoltageCellMuxSelect, 21
1.111, AdjustedVoltageCell64, 3.1949
1.111, AdjustedVoltageCell65, 3.1967000000000003
1.111, AdjustedVoltageCell66, 3.1955
1.111, TempChannelMuxSelect, 21
1.111, TempChannel64, 0.0
1.111, TempChannel65, 0.0
1.111, TempChannel66, 0.0
1.111, ThrottlePercent, 0
1.111, BrakePercent, 37
1.111, FrontBrakePressure, 63
1.111, SteeringAngle, -51
1.111, BrakeWhileThrottle, 0
1.111, IVT_MsgID_RX, 5
1.111, IVT_MsgCount, 1
1.111, IVT_Result_state, 0
1.111, IVT_W, 0
1.16, IVT_MsgID_RX, 0
1.16, IVT_MsgCount, 1
1.16, IVT_Result_state, 0
1.16, IVT_I, 0.006
1.161, VCU_wheelSpeed_RL, 0.0
1.161, VCU_wheelSpeed_RR, 0.0
1.161, ThrottlePercent, 0
1.161, BrakePercent, 37
1.161, FrontBrakePressure, 63
1.161, SteeringAngle, -51
1.161, BrakeWhileThrottle, 0
1.161, IVT_MsgID_RX, 7
1.161, IVT_MsgCount, 1
1.161, IVT_Result_state, 0
1.161, IVT_Wh, 0
1.161, RLSpeedKPH, 0.0
1.161, RRSpeedKPH, 0.0
1.161, FLSpeedKPH, 0.0
1.161, FRSpeedKPH, 0.0
1.161, TCTorqueMax, 3.392
1.161, TCLeftSlip, -0.999
1.161, TCRightSlip, -0.999
1.161, TCTorqueAdjustment, 0.0
1.161, IVT_MsgID_RX, 5
1.161, IVT_MsgCount, 2
1.161, IVT_Result_state, 0
1.161, IVT_W, 0
1.161, IVT_MsgID_RX, 0
1.161, IVT_MsgCount, 2
1.161, IVT_Result_state, 0
1.161, IVT_I, -0.007
1.161, BMU_checkFailed, BSPD_FAILED
1.161, BMU_InterlockInitialized, 0
1.161, VoltageCellMuxSelect, 22
1.161, VoltageCell67, 3.2164
1.161, VoltageCell68, 3.4587000000000003
1.161, VoltageCell69, 3.4501
1.161, ThrottlePercent, 0
1.161, BrakePercent, 37
1.161, FrontBrakePressure, 62
1.161, SteeringAngle, -51
1.161, BrakeWhileThrottle, 0
1.161, IVT_MsgID_RX, 1
1.161, IVT_MsgCount, 1
1.161, IVT_Result_state, 0
1.161, IVT_U1, -0.049
1.161, IVT_MsgID_RX, 2
1.161, IVT_MsgCount, 1
1.161, IVT_Result_state, 0
1.161, IVT_U2, 0.033
1.161, IVT_MsgID_RX, 3
1.161, IVT_MsgCount, 1
1.161, IVT_Result_state, 0
1.161, IVT_U3, 0.012
1.161, IVT_MsgID_RX, 5
1.161, IVT_MsgCount, 3
1.161, IVT_Result_state, 0
1.161, IVT_W, 0
1.161, IVT_MsgID_RX, 0
1.161, IVT_MsgCount, 3
1.161, IVT_Result_state, 0
1.161, IVT_I, 0.001
1.162, IVT_MsgID_RX, 7
1.162, IVT_MsgCount, 2
1.162, IVT_Result_state, 0
1.162, IVT_Wh, 0
1.162, VCU_wheelSpeed_RL, 0.0
1.162, VCU_wheelSpeed_RR, 0.0
1.162, RLSpeedKPH, 0.0
1.162, RRSpeedKPH, 0.0
1.162, FLSpeedKPH, 0.0
1.162, FRSpeedKPH, 0.0
1.21, TCTorqueMax, 3.392
1.21, TCLeftSlip, -0.999
1.21, TCRightSlip, -0.999
1.21, TCTorqueAdjustment, 0.0
1.21, ThrottlePercent, 0
1.21, BrakePercent, 38
1.21, FrontBrakePressure, 62
1.21, SteeringAngle, -51
1.21, BrakeWhileThrottle, 0
1.21, IVT_MsgID_RX, 5
1.21, IVT_MsgCount, 4
1.21, IVT_Result_state, 0
1.21, IVT_W, 0
1.21, StateBatteryChargeHV, 20.0
1.21, StateBatteryHealthHV, 0.0
1.21, StateBatteryPowerHV, 331.90000000000003
1.21, TempCellMax, 156.0
1.21, TempCellMin, 55.0
1.21, StateBMS, Wait_System_Up
1.21, HighestTempThermistor, 0
1.21, ChannelCurrentRadiator, 0.214
1.21, ChannelCurrentAccFan, 0.17400000000000002
1.21, ChannelCurrentPump1, 0.0
1.21, ChannelCurrentPump2, 0.214
1.21, ChannelCurrentAUX1, 0.0
1.21, ChannelCurrentAUX2, 0.187
1.21, ChannelCurrentAUX3, 0.0
1.21, ChannelCurrentAUX4, 0.214
1.21, ChannelCurrentBMU, 0.537
1.21, ChannelCurrentCDU, 0.362
1.21, ChannelCurrentTCU, 0.362
1.21, ChannelCurrentWSB, 0.711
1.21, ChannelCurrentBrakeLight, 0.053
1.21, ChannelCurrentInverter, 0.0
1.21, IVT_MsgID_RX, 0
1.21, IVT_MsgCount, 4
1.21, IVT_Result_state, 0
1.21, IVT_I, -0.002
1.21, TempChannelMuxSelect, 22
1.21, TempChannel67, 0.0
1.21, TempChannel68, 0.0
1.21, TempChannel69, 21.909999999999997
1.21, VoltageBusHV, 0.0
1.21, VoltageCellMax, 3.5545
1.21, VoltageCellMin, 2.9570000000000003
1.21, CurrentBusHV, 0.0
1.211, AMS_PackVoltage, 460.66
1.211, ThrottlePercent, 0
1.211, BrakePercent, 37
1.211, FrontBrakePressure, 57
1.211, SteeringAngle, -51
1.211, BrakeWhileThrottle, 0
1.211, IVT_MsgID_RX, 7
1.211, IVT_MsgCount, 3
1.211, IVT_Result_state, 0
1.211, IVT_Wh, 0
1.211, IVT_MsgID_RX, 5
1.211, IVT_MsgCount, 5
1.211, IVT_Result_state, 0
1.211, IVT_W, 0
1.211, IVT_MsgID_RX, 0
1.211, IVT_MsgCount, 5
1.211, IVT_Result_state, 0
1.211, IVT_I, 0.002
1.211, VCU_wheelSpeed_RL, 0.0
1.211, VCU_wheelSpeed_RR, 0.0
1.211, RLSpeedKPH, 0.0
1.211, RRSpeedKPH, 0.0
1.211, FLSpeedKPH, 0.0
1.211, FRSpeedKPH, 0.0
1.211, VoltageCellMuxSelect, 23
1.211, VoltageCell70, 3.4499
1.211, VoltageCell71, 3.2128
1.211, VoltageCell72, 3.1953
1.211, TCTorqueMax, 3.392
1.211, TCLeftSlip, -0.999
1.211, TCRightSlip, -0.999
1.211, TCTorqueAdjustment, 0.0
1.211, AdjustedVoltageCellMuxSelect, 23
1.211, AdjustedVoltageCell70, 3.4499
1.211, AdjustedVoltageCell71, 3.2122
1.211, AdjustedVoltageCell72, 3.1953
1.211, ThrottlePercent, 0
1.211, BrakePercent, 36
1.211, FrontBrakePressure, 54
1.211, SteeringAngle, -51
1.211, BrakeWhileThrottle, 0
1.211, TempChannelMuxSelect, 23
1.211, TempChannel70, 22.14
1.211, TempChannel71, 21.980000000000004
1.211, TempChannel72, 21.939999999999998
1.211, RRSpeedKPH, 0.0
1.211, RRSpeedRPM, 0
1.211, IVT_MsgID_RX, 1
1.211, IVT_MsgCount, 2
1.211, IVT_Result_state, 0
1.211, IVT_U1, -0.058
1.211, IVT_MsgID_RX, 2
1.211, IVT_MsgCount, 2
1.211, IVT_Result_state, 0
1.211, IVT_U2, -0.014
1.212, IVT_MsgID_RX, 3
1.212, IVT_MsgCount, 2
1.212, IVT_Result_state, 0
1.212, IVT_U3, -0.006
1.212, IVT_MsgID_RX, 5
1.212, IVT_MsgCount, 6
1.212, IVT_Result_state, 0
1.212, IVT_W, 0
1.212, IVT_MsgID_RX, 0
1.212, IVT_MsgCount, 6
1.212, IVT_Result_state, 0
1.212, IVT_I, 0.0
1.26, IVT_MsgID_RX, 7
1.26, IVT_MsgCount, 4
1.26, IVT_Result_state, 0
1.26, IVT_Wh, 0
1.26, ThrottlePercent, 0
1.26, BrakePercent, 37
1.26, FrontBrakePressure, 64
1.26, SteeringAngle, -51
1.26, BrakeWhileThrottle, 0
1.26, IVT_MsgID_RX, 5
1.26, IVT_MsgCount, 7
1.26, IVT_Result_state, 0
1.26, IVT_W, 0
1.26, VCU_wheelSpeed_RL, 0.0
1.26, VCU_wheelSpeed_RR, 0.0
1.26, RLSpeedKPH, 0.0
1.26, RLSpeedRPM, 0.0
1.26, IVT_MsgID_RX, 0
1.26, IVT_MsgCount, 7
1.26, IVT_Result_state, 0
1.26, IVT_I, 0.002
1.26, RLSpeedKPH, 0.0
1.26, RRSpeedKPH, 0.0
1.26, FLSpeedKPH, 0.0
1.26, FRSpeedKPH, 0.0
1.26, TCTorqueMax, 3.392
1.26, TCLeftSlip, -0.999
1.26, TCRightSlip, -0.999
1.26, TCTorqueAdjustment, 0.0
1.26, IVT_MsgID_RX, 7
1.26, IVT_MsgCount, 5
1.26, IVT_Result_state, 0
1.26, IVT_Wh, 0
1.26, ThrottlePercent, 0
1.26, BrakePercent, 37
1.26, FrontBrakePressure, 58
1.26, SteeringAngle, -51
1.26, BrakeWhileThrottle, 0
1.26, BMU_checkFailed, BSPD_FAILED
1.26, BMU_InterlockInitialized, 0
1.261, VoltageCellMuxSelect, 24
1.261, VoltageCell73, 3.2007000000000003
1.261, VoltageCell74, 3.1987
1.261, VoltageCell75, 3.2026000000000003
1.261, IVT_MsgID_RX, 5
1.261, IVT_MsgCount, 8
1.261, IVT_Result_state, 0
1.261, IVT_W, 0
1.261, AdjustedVoltageCellMuxSelect, 24
1.261, AdjustedVoltageCell73, 3.2007000000000003
1.261, AdjustedVoltageCell74, 3.1987
1.261, AdjustedVoltageCell75, 3.2025
1.261, IVT_MsgID_RX, 0
1.261, IVT_MsgCount, 8
1.261, IVT_Result_state, 0
1.261, IVT_I, -0.002
1.261, TempChannelMuxSelect, 24
1.261, TempChannel73, 21.939999999999998
1.261, TempChannel74, 22.010000000000005
1.261, TempChannel75, 22.070000000000007
1.31, VCU_wheelSpeed_RL, 0.0
1.31, VCU_wheelSpeed_RR, 0.0
1.31, ThrottlePercent, 0
1.31, BrakePercent, 37
1.31, FrontBrakePressure, 60
1.31, SteeringAngle, -51
1.31, BrakeWhileThrottle, 0
1.31, RLSpeedKPH, 0.0
1.31, RRSpeedKPH, 0.0
1.31, FLSpeedKPH, 0.0
1.31, FRSpeedKPH, 0.0
1.31, TCTorqueMax, 3.392
1.31, TCLeftSlip, -0.999
1.31, TCRightSlip, -0.999
1.31, TCTorqueAdjustment, 0.0
1.31, IVT_MsgID_RX, 1
1.31, IVT_MsgCount, 3
1.31, IVT_Result_state, 0
1.31, IVT_U1, -0.029
1.31, IVT_MsgID_RX, 2
1.31, IVT_MsgCount, 3
1.31, IVT_Result_state, 0
1.31, IVT_U2, 0.033
1.31, IVT_MsgID_RX, 3
1.31, IVT_MsgCount, 3
1.31, IVT_Result_state, 0
1.31, IVT_U3, 0.027
1.31, IVT_MsgID_RX, 5
1.31, IVT_MsgCount, 9
1.31, IVT_Result_state, 0
1.31, IVT_W, 0
1.31, IVT_MsgID_RX, 0
1.31, IVT_MsgCount, 9
1.31, IVT_Result_state, 0
1.31, IVT_I, 0.0
1.31, ChannelCurrentRadiator, 0.147
1.31, ChannelCurrentAccFan, 0.201
1.31, ChannelCurrentPump1, 0.0
1.31, ChannelCurrentPump2, 0.161
1.311, ChannelCurrentAUX1, 0.0
1.311, ChannelCurrentAUX2, 0.214
1.311, ChannelCurrentAUX3, 0.0
1.311, ChannelCurrentAUX4, 0.214
1.311, ChannelCurrentBMU, 0.51
1.311, ChannelCurrentCDU, 0.375
1.311, ChannelCurrentTCU, 0.34900000000000003
1.311, ChannelCurrentWSB, 0.657
1.311, ChannelCurrentBrakeLight, 0.04
1.311, ChannelCurrentInverter, 0.0
1.311, IVT_MsgID_RX, 7
1.311, IVT_MsgCount, 6
1.311, IVT_Result_state, 0
1.311, IVT_Wh, 0
1.311, VoltageBusHV, 0.0
1.311, VoltageCellMax, 3.5545
1.311, VoltageCellMin, 2.9570000000000003
1.311, CurrentBusHV, 0.0
1.311, AMS_PackVoltage, 460.66
1.311, ThrottlePercent, 0
1.311, BrakePercent, 36
1.311, FrontBrakePressure, 61
1.311, SteeringAngle, -51
1.311, BrakeWhileThrottle, 0
1.311, IVT_MsgID_RX, 5
1.311, IVT_MsgCount, 10
1.311, IVT_Result_state, 0
1.311, IVT_W, 0
1.311, IVT_MsgID_RX, 0
1.311, IVT_MsgCount, 10
1.311, IVT_Result_state, 0
1.311, IVT_I, -0.003
1.311, StateBatteryChargeHV, 20.0
1.311, StateBatteryHealthHV, 0.0
1.311, StateBatteryPowerHV, 331.90000000000003
1.311, TempCellMax, 156.0
1.311, TempCellMin, 55.0
1.311, StateBMS, Wait_System_Up
1.311, HighestTempThermistor, 0
1.311, VoltageCellMuxSelect, 25
1.311, VoltageCell76, 3.1855
1.311, VoltageCell77, 3.2092
1.311, VoltageCell78, 3.4539
1.311, VCU_wheelSpeed_RL, 0.0
1.311, VCU_wheelSpeed_RR, 0.0
1.311, AdjustedVoltageCellMuxSelect, 25
1.311, AdjustedVoltageCell76, 3.1855
1.311, AdjustedVoltageCell77, 3.2088
1.311, AdjustedVoltageCell78, 3.4543000000000004
1.311, RLSpeedKPH, 0.0
1.311, RRSpeedKPH, 0.0
1.311, FLSpeedKPH, 0.0
1.311, FRSpeedKPH, 0.0
1.312, IVT_MsgID_RX, 7
1.312, IVT_MsgCount, 7
1.312, IVT_Result_state, 0
1.312, IVT_Wh, 0
1.312, TempChannelMuxSelect, 25
1.312, TempChannel76, 22.0
1.312, TempChannel77, 0.0
1.312, TempChannel78, 0.0
1.312, TCTorqueMax, 3.392
1.312, TCLeftSlip, -0.999
1.312, TCRightSlip, -0.999
1.312, TCTorqueAdjustment, 0.0
1.312, ThrottlePercent, 0
1.312, BrakePercent, 37
1.312, FrontBrakePressure, 59
1.312, SteeringAngle, -51
1.312, BrakeWhileThrottle, 0
1.312, IVT_MsgID_RX, 5
1.312, IVT_MsgCount, 11
1.312, IVT_Result_state, 0
1.312, IVT_W, 0
1.312, IVT_MsgID_RX, 0
1.312, IVT_MsgCount, 11
1.312, IVT_Result_state, 0
1.312, IVT_I, -0.001
1.36, ThrottlePercent, 0
1.36, BrakePercent, 37
1.36, FrontBrakePressure, 59
1.36, SteeringAngle, -51
1.36, BrakeWhileThrottle, 0
1.36, IVT_MsgID_RX, 1
1.36, IVT_MsgCount, 4
1.36, IVT_Result_state, 0
1.36, IVT_U1, -0.035
1.36, IVT_MsgID_RX, 2
1.36, IVT_MsgCount, 4
1.36, IVT_Result_state, 0
1.36, IVT_U2, -0.02
1.36, IVT_MsgID_RX, 3
1.36, IVT_MsgCount, 4
1.36, IVT_Result_state, 0
1.36, IVT_U3, 0.012
1.36, IVT_MsgID_RX, 5
1.36, IVT_MsgCount, 12
1.36, IVT_Result_state, 0
1.36, IVT_W, 0
1.36, IVT_MsgID_RX, 0
1.36, IVT_MsgCount, 12
1.36, IVT_Result_state, 0
1.36, IVT_I, 0.004
1.36, IVT_MsgID_RX, 7
1.36, IVT_MsgCount, 8
1.36, IVT_Result_state, 0
1.36, IVT_Wh, 0
1.36, VCU_wheelSpeed_RL, 0.0
1.36, VCU_wheelSpeed_RR, 0.0
1.361, RLSpeedKPH, 0.0
1.361, RRSpeedKPH, 0.0
1.361, FLSpeedKPH, 0.0
1.361, FRSpeedKPH, 0.0
1.361, TCTorqueMax, 3.392
1.361, TCLeftSlip, -0.999
1.361, TCRightSlip, -0.999
1.361, TCTorqueAdjustment, 0.0
1.361, BMU_checkFailed, BSPD_FAILED
1.361, BMU_InterlockInitialized, 0
1.361, VoltageCellMuxSelect, 26
1.361, VoltageCell79, 3.4467000000000003
1.361, VoltageCell80, 3.4525
1.361, VoltageCell81, 3.2183
1.361, ThrottlePercent, 0
1.361, BrakePercent, 37
1.361, FrontBrakePressure, 65
1.361, SteeringAngle, -51
1.361, BrakeWhileThrottle, 0
1.361, IMD_R_iso_corrected, 0
1.361, IMD_R_iso_status, 252
1.361, IMD_R_Measurement_Counter, 1
1.361, IMD_Faults, 512
1.361, IMD_Device_activity, 1
1.361, IVT_MsgID_RX, 5
1.361, IVT_MsgCount, 13
1.361, IVT_Result_state, 0
1.361, IVT_W, 0
1.361, AdjustedVoltageCellMuxSelect, 26
1.361, AdjustedVoltageCell79, 3.4467000000000003
1.361, AdjustedVoltageCell80, 3.4525
1.361, AdjustedVoltageCell81, 3.2177000000000002
1.361, IVT_MsgID_RX, 0
1.361, IVT_MsgCount, 13
1.361, IVT_Result_state, 0
1.361, IVT_I, -0.001
1.361, TempChannelMuxSelect, 26
1.361, TempChannel79, 0.0
1.361, TempChannel80, 0.0
1.361, TempChannel81, 0.0
1.41, IVT_MsgID_RX, 7
1.41, IVT_MsgCount, 9
1.41, IVT_Result_state, 0
1.41, IVT_Wh, 0
1.41, ThrottlePercent, 0
1.41, BrakePercent, 37
1.41, FrontBrakePressure, 58
1.41, SteeringAngle, -51
1.41, BrakeWhileThrottle, 0
1.41, IVT_MsgID_RX, 5
1.41, IVT_MsgCount, 14
1.41, IVT_Result_state, 0
1.41, IVT_W, 0
1.41, IVT_MsgID_RX, 0
1.41, IVT_MsgCount, 14
1.41, IVT_Result_state, 0
1.41, IVT_I, 0.001
1.411, VCU_wheelSpeed_RL, 0.0
1.411, VCU_wheelSpeed_RR, 0.0
1.411, RLSpeedKPH, 0.0
1.411, RRSpeedKPH, 0.0
1.411, FLSpeedKPH, 0.0
1.411, FRSpeedKPH, 0.0
1.411, ChannelCurrentRadiator, 0.214
1.411, ChannelCurrentAccFan, 0.228
1.411, ChannelCurrentPump1, 0.0
1.411, ChannelCurrentPump2, 0.214
1.411, ChannelCurrentAUX1, 0.0
1.411, ChannelCurrentAUX2, 0.214
1.411, ChannelCurrentAUX3, 0.0
1.411, ChannelCurrentAUX4, 0.214
1.411, ChannelCurrentBMU, 0.483
1.411, ChannelCurrentCDU, 0.429
1.411, ChannelCurrentTCU, 0.375
1.411, ChannelCurrentWSB, 0.631
1.411, ChannelCurrentBrakeLight, 0.067
1.411, ChannelCurrentInverter, 0.0
1.411, TCTorqueMax, 3.392
1.411, TCLeftSlip, -0.999
1.411, TCRightSlip, -0.999
1.411, TCTorqueAdjustment, 0.0
1.411, VoltageBusHV, 0.0
1.411, VoltageCellMax, 3.5544000000000002
1.411, VoltageCellMin, 2.9570000000000003
1.411, CurrentBusHV, 0.0
1.411, ThrottlePercent, 0
1.411, BrakePercent, 37
1.411, FrontBrakePressure, 63
1.411, SteeringAngle, -51
1.411, BrakeWhileThrottle, 0
1.411, AMS_PackVoltage, 460.66
1.411, IVT_MsgID_RX, 1
1.411, IVT_MsgCount, 5
1.411, IVT_Result_state, 0
1.411, IVT_U1, 0.031
1.411, IVT_MsgID_RX, 2
1.411, IVT_MsgCount, 5
1.411, IVT_Result_state, 0
1.411, IVT_U2, 0.02
1.411, IVT_MsgID_RX, 3
1.411, IVT_MsgCount, 5
1.411, IVT_Result_state, 0
1.411, IVT_U3, -0.018000000000000002
1.411, IVT_MsgID_RX, 5
1.411, IVT_MsgCount, 15
1.411, IVT_Result_state, 0
1.411, IVT_W, 0
1.411, IVT_MsgID_RX, 0
1.411, IVT_MsgCount, 15
1.411, IVT_Result_state, 0
1.411, IVT_I, 0.001
1.412, IVT_MsgID_RX, 7
1.412, IVT_MsgCount, 10
1.412, IVT_Result_state, 0
1.412, IVT_Wh, 0
1.412, VoltageCellMuxSelect, 27
1.412, VoltageCell82, 3.2001
1.412, VoltageCell83, 3.2061
1.412, VoltageCell84, 3.2037
1.412, AdjustedVoltageCellMuxSelect, 27
1.412, AdjustedVoltageCell82, 3.2001
1.412, AdjustedVoltageCell83, 3.2062
1.412, AdjustedVoltageCell84, 3.2036000000000002
1.412, VCU_wheelSpeed_RL, 0.0
1.412, VCU_wheelSpeed_RR, 0.0
1.412, ThrottlePercent, 0
1.412, BrakePercent, 37
1.412, FrontBrakePressure, 65
1.412, SteeringAngle, -51
1.412, BrakeWhileThrottle, 0
1.412, IVT_MsgID_RX, 5
1.412, IVT_MsgCount, 0
1.412, IVT_Result_state, 0
1.412, IVT_W, 0
1.412, RLSpeedKPH, 0.0
1.412, RRSpeedKPH, 0.0
1.412, FLSpeedKPH, 0.0
1.412, FRSpeedKPH, 0.0
1.412, TCTorqueMax, 3.392
1.412, TCLeftSlip, -0.999
1.412, TCRightSlip, -0.999
1.412, TCTorqueAdjustment, 0.0
1.412, IVT_MsgID_RX, 0
1.412, IVT_MsgCount, 0
1.412, IVT_Result_state, 0
1.412, IVT_I, 0.005
1.46, IVT_MsgID_RX, 7
1.46, IVT_MsgCount, 11
1.46, IVT_Result_state, 0
1.46, IVT_Wh, 0
1.46, StateBatteryChargeHV, 20.0
1.46, StateBatteryHealthHV, 0.0
1.46, StateBatteryPowerHV, 331.90000000000003
1.46, TempCellMax, 156.0
1.46, TempCellMin, 55.0
1.46, StateBMS, Wait_System_Up
1.46, HighestTempThermistor, 0
1.46, ThrottlePercent, 0
1.46, BrakePercent, 35
1.46, FrontBrakePressure, 60
1.46, SteeringAngle, -51
1.46, BrakeWhileThrottle, 0
1.46, TempChannelMuxSelect, 27
1.46, TempChannel82, 21.86
1.46, TempChannel83, 21.909999999999997
1.46, TempChannel84, 21.86
1.461, IVT_MsgID_RX, 5
1.461, IVT_MsgCount, 1
1.461, IVT_Result_state, 0
1.461, IVT_W, 0
1.461, IVT_MsgID_RX, 0
1.461, IVT_MsgCount, 1
1.461, IVT_Result_state, 0
1.461, IVT_I, 0.0
1.461, VCU_wheelSpeed_RL, 0.0
1.461, VCU_wheelSpeed_RR, 0.0
1.461, RLSpeedKPH, 0.0
1.461, RRSpeedKPH, 0.0
1.461, FLSpeedKPH, 0.0
1.461, FRSpeedKPH, 0.0
1.461, TCTorqueMax, 3.392
1.461, TCLeftSlip, -0.999
1.461, TCRightSlip, -0.999
1.461, TCTorqueAdjustment, 0.0
1.461, BMU_checkFailed, BSPD_FAILED
1.461, BMU_InterlockInitialized, 0
1.461, VoltageCellMuxSelect, 28
1.461, VoltageCell85, 3.2064000000000004
1.461, VoltageCell86, 3.1987
1.461, VoltageCell87, 3.2198
1.461, ThrottlePercent, 0
1.461, BrakePercent, 37
1.461, FrontBrakePressure, 62
1.461, SteeringAngle, -51
1.461, BrakeWhileThrottle, 0
1.461, IMD_R_iso_corrected, 0
1.461, IMD_R_iso_status, 252
1.461, IMD_R_Measurement_Counter, 1
1.461, IMD_Faults, 512
1.461, IMD_Device_activity, 1
1.461, IVT_MsgID_RX, 1
1.461, IVT_MsgCount, 6
1.461, IVT_Result_state, 0
1.461, IVT_U1, -0.016
1.461, IVT_MsgID_RX, 2
1.461, IVT_MsgCount, 6
1.461, IVT_Result_state, 0
1.461, IVT_U2, 0.056
1.461, IVT_MsgID_RX, 3
1.461, IVT_MsgCount, 6
1.461, IVT_Result_state, 0
1.461, IVT_U3, -0.016
1.461, IVT_MsgID_RX, 5
1.461, IVT_MsgCount, 2
1.461, IVT_Result_state, 0
1.461, IVT_W, 0
1.461, IVT_MsgID_RX, 0
1.461, IVT_MsgCount, 2
1.461, IVT_Result_state, 0
1.461, IVT_I, 0.0
1.462, AdjustedVoltageCellMuxSelect, 28
1.462, AdjustedVoltageCell85, 3.2064000000000004
1.462, AdjustedVoltageCell86, 3.1986000000000003
1.462, AdjustedVoltageCell87, 3.2192000000000003
1.462, IVT_MsgID_RX, 7
1.462, IVT_MsgCount, 12
1.462, IVT_Result_state, 0
1.462, IVT_Wh, 0
1.462, TempChannelMuxSelect, 28
1.462, TempChannel85, 21.939999999999998
1.462, TempChannel86, 21.820000000000007
1.462, TempChannel87, 21.85000000000001
1.51, ThrottlePercent, 0
1.51, BrakePercent, 37
1.51, FrontBrakePressure, 59
1.51, SteeringAngle, -51
1.51, BrakeWhileThrottle, 0
1.51, IVT_MsgID_RX, 5
1.51, IVT_MsgCount, 3
1.51, IVT_Result_state, 0
1.51, IVT_W, 0
1.51, IVT_MsgID_RX, 0
1.51, IVT_MsgCount, 3
1.51, IVT_Result_state, 0
1.51, IVT_I, 0.001
1.51, ChannelCurrentRadiator, 0.201
1.51, ChannelCurrentAccFan, 0.255
1.51, ChannelCurrentPump1, 0.0
1.51, ChannelCurrentPump2, 0.214
1.51, ChannelCurrentAUX1, 0.0
1.51, ChannelCurrentAUX2, 0.201
1.51, ChannelCurrentAUX3, 0.0
1.51, ChannelCurrentAUX4, 0.228
1.51, ChannelCurrentBMU, 0.496
1.51, ChannelCurrentCDU, 0.443
1.51, ChannelCurrentTCU, 0.362
1.51, ChannelCurrentWSB, 0.671
1.51, ChannelCurrentBrakeLight, 0.067
1.51, ChannelCurrentInverter, 0.0
1.51, VCU_wheelSpeed_RL, 0.0
1.51, VCU_wheelSpeed_RR, 0.0
1.51, RLSpeedKPH, 0.0
1.51, RRSpeedKPH, 0.0
1.51, FLSpeedKPH, 0.0
1.51, FRSpeedKPH, 0.0
1.51, TCTorqueMax, 3.392
1.51, TCLeftSlip, -0.999
1.51, TCRightSlip, -0.999
1.51, TCTorqueAdjustment, 0.0
1.51, IVT_MsgID_RX, 7
1.51, IVT_MsgCount, 13
1.51, IVT_Result_state, 0
1.51, IVT_Wh, 0
1.511, ThrottlePercent, 0
1.511, BrakePercent, 37
1.511, FrontBrakePressure, 57
1.511, SteeringAngle, -51
1.511, BrakeWhileThrottle, 0
1.511, IVT_MsgID_RX, 5
1.511, IVT_MsgCount, 4
1.511, IVT_Result_state, 0
1.511, IVT_W, 0
1.511, VoltageBusHV, 0.0
1.511, VoltageCellMax, 3.5544000000000002
1.511, VoltageCellMin, 2.9571
1.511, CurrentBusHV, 0.0
1.511, IVT_MsgID_RX, 0
1.511, IVT_MsgCount, 4
1.511, IVT_Result_state, 0
1.511, IVT_I, 0.0
1.511, AMS_PackVoltage, 460.66
1.511, VoltageCellMuxSelect, 29
1.511, VoltageCell88, 3.4581
1.511, VoltageCell89, 3.4485
1.511, VoltageCell90, 3.4491
1.511, AdjustedVoltageCellMuxSelect, 29
1.511, AdjustedVoltageCell88, 3.4585000000000004
1.511, AdjustedVoltageCell89, 3.4486000000000003
