0.497, BMU_checkFailed, BSPD_FAILED
0.938, IVT_Result_state, 0
0.938, IVT_U3, 0.004
0.938, IVT_MsgID_RX, 5
0.938, IVT_MsgCount, 7
0.938, IVT_Result_state, 0
0.938, IVT_W, 0
0.938, IVT_MsgID_RX, 0
0.938, IVT_MsgCount, 7
0.938, IVT_Result_state, 0
0.938, IVT_I, 0.0
0.938, ThrottlePercent, 0
0.938, BrakePercent, 0
0.938, FrontBrakePressure, 15
0.938, SteeringAngle, -59
0.938, BrakeWhileThrottle, 0
0.938, IVT_MsgID_RX, 7
0.938, IVT_MsgCount, 10
0.938, IVT_Result_state, 0
0.938, IVT_Wh, 0
0.938, VoltageBusHV, 0.0
0.938, VoltageCellMax, 3.5797000000000003
0.938, VoltageCellMin, 3.0902000000000003
0.938, CurrentBusHV, 0.0
0.938, AMS_PackVoltage, 468.14
0.938, VCU_wheelSpeed_RL, 0.0
0.938, VCU_wheelSpeed_RR, 0.0
0.938, IVT_MsgID_RX, 5
0.938, IVT_MsgCount, 8
0.938, IVT_Result_state, 0
0.938, IVT_W, 0
0.939, RLSpeedKPH, 0.0
0.939, RRSpeedKPH, 0.0
0.939, FLSpeedKPH, 0.0
0.939, FRSpeedKPH, 0.0
0.939, IVT_MsgID_RX, 0
0.939, IVT_MsgCount, 8
0.939, IVT_Result_state, 0
0.939, IVT_I, -0.001
0.939, TCTorqueMax, 3.392
0.939, TCLeftSlip, -0.999
0.939, TCRightSlip, -0.999
0.939, TCTorqueAdjustment, 0.0
0.987, ThrottlePercent, 0
0.987, BrakePercent, 0
0.987, FrontBrakePressure, 13
0.987, SteeringAngle, -59
0.987, BrakeWhileThrottle, 0
0.987, PDU_Heartbeat_dummydata, 0
0.987, VoltageCellMuxSelect, 19
0.987, VoltageCell58, 3.5758
0.987, VoltageCell59, 3.5323
0.987, VoltageCell60, 3.5466
0.987, CarStateIsLV, -1
0.987, CarStateIsEM, 0
0.987, CarStateIsHV, 0
0.987, IVT_MsgID_RX, 7
0.987, IVT_MsgCount, 11
0.987, IVT_Result_state, 0
0.987, IVT_Wh, 0
0.987, IVT_MsgID_RX, 5
0.987, IVT_MsgCount, 9
0.987, IVT_Result_state, 0
0.987, IVT_W, 0
0.987, AdjustedVoltageCellMuxSelect, 19
0.987, AdjustedVoltageCell58, 3.577
0.987, AdjustedVoltageCell59, 3.5322
0.987, AdjustedVoltageCell60, 3.5466
0.987, IVT_MsgID_RX, 0
0.987, IVT_MsgCount, 9
0.987, IVT_Result_state, 0
0.987, IVT_I, 0.002
0.987, TempChannelMuxSelect, 19
0.987, TempChannel58, 19.409999999999997
0.987, TempChannel59, 19.409999999999997
0.987, TempChannel60, 19.400000000000006
0.987, ThrottlePercent, 0
0.987, BrakePercent, 0
0.987, FrontBrakePressure, 13
0.987, SteeringAngle, -59
0.987, BrakeWhileThrottle, 0
0.987, ChannelCurrentRadiator, 0.214
0.987, ChannelCurrentAccFan, 0.228
0.987, ChannelCurrentPump1, 0.0
0.987, ChannelCurrentPump2, 0.214
0.988, ChannelCurrentAUX1, 0.0
0.988, ChannelCurrentAUX2, 0.228
0.988, ChannelCurrentAUX3, 0.0
0.988, ChannelCurrentAUX4, 0.214
0.988, ChannelCurrentBMU, 0.51
0.988, ChannelCurrentCDU, 0.389
0.988, ChannelCurrentTCU, 0.362
0.988, ChannelCurrentWSB, 0.671
0.988, ChannelCurrentBrakeLight, 0.0
0.988, ChannelCurrentInverter, 0.0
0.988, VCU_wheelSpeed_RL, 0.0
0.988, VCU_wheelSpeed_RR, 0.0
0.988, RLSpeedKPH, 0.0
0.988, RRSpeedKPH, 0.0
0.988, FLSpeedKPH, 0.0
0.988, FRSpeedKPH, 0.0
0.988, TCTorqueMax, 3.392
0.988, TCLeftSlip, -0.999
0.988, TCRightSlip, -0.999
0.988, TCTorqueAdjustment, 0.0
0.988, IVT_MsgID_RX, 1
0.988, IVT_MsgCount, 14
0.988, IVT_Result_state, 0
0.988, IVT_U1, 0.006
0.988, IVT_MsgID_RX, 2
0.988, IVT_MsgCount, 14
0.988, IVT_Result_state, 0
0.988, IVT_U2, 0.024
0.988, IVT_MsgID_RX, 3
0.988, IVT_MsgCount, 14
0.988, IVT_Result_state, 0
0.988, IVT_U3, 0.012
0.988, IVT_MsgID_RX, 5
0.988, IVT_MsgCount, 10
0.988, IVT_Result_state, 0
0.988, IVT_W, 0
0.988, IVT_MsgID_RX, 0
0.988, IVT_MsgCount, 10
0.988, IVT_Result_state, 0
0.988, IVT_I, 0.004
0.988, IVT_MsgID_RX, 7
0.988, IVT_MsgCount, 12
0.988, IVT_Result_state, 0
0.988, IVT_Wh, 0
0.988, ThrottlePercent, 0
0.988, BrakePercent, 0
0.988, FrontBrakePressure, 14
0.988, SteeringAngle, -59
0.988, BrakeWhileThrottle, 0
1.037, IVT_MsgID_RX, 5
1.037, IVT_MsgCount, 11
1.037, IVT_Result_state, 0
1.037, IVT_W, 0
1.037, IVT_MsgID_RX, 0
1.037, IVT_MsgCount, 11
1.037, IVT_Result_state, 0
1.037, IVT_I, -0.001
1.038, StateBatteryChargeHV, 27.1
1.038, StateBatteryHealthHV, 0.0
1.038, StateBatteryPowerHV, 331.90000000000003
1.038, TempCellMax, 156.0
1.038, TempCellMin, 55.0
1.038, StateBMS, Wait_System_Up
1.038, HighestTempThermistor, 0
1.038, BMU_Heartbeat_dummydata, 0
1.038, FanPeriod, -112
1.038, BrakePressureBMU, 444.0
1.038, BMU_checkFailed, BSPD_FAILED
1.038, BMU_InterlockInitialized, 0
1.038, VoltageCellMuxSelect, 20
1.038, VoltageCell61, 3.2709
1.038, VoltageCell62, 3.2616
1.038, VoltageCell63, 3.2637
1.038, AdjustedVoltageCellMuxSelect, 20
1.038, AdjustedVoltageCell61, 3.2702
1.038, AdjustedVoltageCell62, 3.2615000000000003
1.038, AdjustedVoltageCell63, 3.2636000000000003
1.038, ThrottlePercent, 0
1.038, BrakePercent, 0
1.038, FrontBrakePressure, 13
1.038, SteeringAngle, -59
1.038, BrakeWhileThrottle, 0
1.038, VCU_wheelSpeed_RL, 0.0
1.038, VCU_wheelSpeed_RR, 0.0
1.038, TempChannelMuxSelect, 20
1.038, TempChannel61, 19.409999999999997
1.038, TempChannel62, 19.400000000000006
1.038, TempChannel63, 0.0
1.038, RLSpeedKPH, 0.0
1.038, RRSpeedKPH, 0.0
1.038, FLSpeedKPH, 0.0
1.038, FRSpeedKPH, 0.0
1.038, TCTorqueMax, 3.392
1.038, TCLeftSlip, -0.999
1.038, TCRightSlip, -0.999
1.038, TCTorqueAdjustment, 0.0
1.038, IVT_MsgID_RX, 7
1.038, IVT_MsgCount, 13
1.038, IVT_Result_state, 0
1.038, IVT_Wh, 0
1.038, IVT_MsgID_RX, 5
1.038, IVT_MsgCount, 12
1.038, IVT_Result_state, 0
1.038, IVT_W, 0
1.039, IVT_MsgID_RX, 0
1.039, IVT_MsgCount, 12
1.039, IVT_Result_state, 0
1.039, IVT_I, -0.002
1.039, VCU_Heartbeat_dummydata, 0
1.039, ThrottlePercent, 0
1.039, BrakePercent, 0
1.039, FrontBrakePressure, 10
1.039, SteeringAngle, -59
1.039, BrakeWhileThrottle, 0
1.039, VoltageBusHV, 0.0
1.039, VoltageCellMax, 3.5797000000000003
1.039, VoltageCellMin, 3.0902000000000003
1.039, CurrentBusHV, 0.0
1.039, AMS_PackVoltage, 468.14
1.039, IVT_MsgID_RX, 1
1.039, IVT_MsgCount, 15
1.039, IVT_Result_state, 0
1.039, IVT_U1, -0.039
1.039, IVT_MsgID_RX, 2
1.039, IVT_MsgCount, 15
1.039, IVT_Result_state, 0
1.039, IVT_U2, 0.018000000000000002
1.039, IVT_MsgID_RX, 3
1.039, IVT_MsgCount, 15
1.039, IVT_Result_state, 0
1.039, IVT_U3, 0.033
1.039, IVT_MsgID_RX, 5
1.039, IVT_MsgCount, 13
1.039, IVT_Result_state, 0
1.039, IVT_W, 0
1.039, IVT_MsgID_RX, 0
1.039, IVT_MsgCount, 13
1.039, IVT_Result_state, 0
1.039, IVT_I, 0.001
1.039, VCU_wheelSpeed_RL, 0.0
1.039, VCU_wheelSpeed_RR, 0.0
1.039, RLSpeedKPH, 0.0
1.039, RRSpeedKPH, 0.0
1.039, FLSpeedKPH, 0.0
1.039, FRSpeedKPH, 0.0
1.087, IVT_MsgID_RX, 7
1.087, IVT_MsgCount, 14
1.087, IVT_Result_state, 0
1.087, IVT_Wh, 0
1.087, TCTorqueMax, 3.392
1.087, TCLeftSlip, -0.999
1.087, TCRightSlip, -0.999
1.087, TCTorqueAdjustment, 0.0
1.087, ThrottlePercent, 0
1.087, BrakePercent, 0
1.087, FrontBrakePressure, 11
1.087, SteeringAngle, -59
1.087, BrakeWhileThrottle, 0
1.088, VoltageBusLV, 11.839
1.088, CurrentBusLV, 0.0
1.088, PowerBusLV, 0
1.088, IVT_MsgID_RX, 5
1.088, IVT_MsgCount, 14
1.088, IVT_Result_state, 0
1.088, IVT_W, 0
1.088, VoltageCellMuxSelect, 21
1.088, VoltageCell64, 3.2568
1.088, VoltageCell65, 3.2588000000000004
1.088, VoltageCell66, 3.2584
1.088, IVT_MsgID_RX, 0
1.088, IVT_MsgCount, 14
1.088, IVT_Result_state, 0
1.088, IVT_I, 0.0
1.088, AdjustedVoltageCellMuxSelect, 21
1.088, AdjustedVoltageCell64, 3.2568
1.088, AdjustedVoltageCell65, 3.2587
1.088, AdjustedVoltageCell66, 3.2583
1.088, TempChannelMuxSelect, 21
1.088, TempChannel64, 0.0
1.088, TempChannel65, 0.0
1.088, TempChannel66, 0.0
1.088, ThrottlePercent, 0
1.088, BrakePercent, 0
1.088, FrontBrakePressure, 14
1.088, SteeringAngle, -59
1.088, BrakeWhileThrottle, 0
1.088, ChannelCurrentRadiator, 0.201
1.088, ChannelCurrentAccFan, 0.214
1.088, ChannelCurrentPump1, 0.0
1.088, ChannelCurrentPump2, 0.228
1.088, ChannelCurrentAUX1, 0.0
1.088, ChannelCurrentAUX2, 0.214
1.088, ChannelCurrentAUX3, 0.0
1.088, ChannelCurrentAUX4, 0.228
1.088, ChannelCurrentBMU, 0.523
1.088, ChannelCurrentCDU, 0.389
1.088, ChannelCurrentTCU, 0.362
1.088, ChannelCurrentWSB, 0.657
1.088, ChannelCurrentBrakeLight, 0.0
1.088, ChannelCurrentInverter, 0.0
1.088, IVT_MsgID_RX, 7
1.088, IVT_MsgCount, 15
1.088, IVT_Result_state, 0
1.088, IVT_Wh, 0
1.088, IVT_MsgID_RX, 5
1.088, IVT_MsgCount, 15
1.088, IVT_Result_state, 0
1.088, IVT_W, 0
1.088, VCU_wheelSpeed_RL, 0.0
1.088, VCU_wheelSpeed_RR, 0.0
1.089, IVT_MsgID_RX, 0
1.089, IVT_MsgCount, 15
1.089, IVT_Result_state, 0
1.089, IVT_I, -0.001
1.089, RLSpeedKPH, 0.0
1.089, RRSpeedKPH, 0.0
1.089, FLSpeedKPH, 0.0
1.089, FRSpeedKPH, 0.0
1.089, TCTorqueMax, 3.392
1.089, TCLeftSlip, -0.999
1.089, TCRightSlip, -0.999
1.089, TCTorqueAdjustment, 0.0
1.089, ThrottlePercent, 0
1.089, BrakePercent, 0
1.089, FrontBrakePressure, 13
1.089, SteeringAngle, -59
1.089, BrakeWhileThrottle, 0
1.137, IVT_MsgID_RX, 1
1.137, IVT_MsgCount, 0
1.137, IVT_Result_state, 0
1.137, IVT_U1, -0.024
1.137, IVT_MsgID_RX, 2
1.137, IVT_MsgCount, 0
1.137, IVT_Result_state, 0
1.137, IVT_U2, 0.062
1.137, IVT_MsgID_RX, 3
1.137, IVT_MsgCount, 0
1.137, IVT_Result_state, 0
1.137, IVT_U3, 0.037
1.137, IVT_MsgID_RX, 5
1.137, IVT_MsgCount, 0
1.137, IVT_Result_state, 0
1.137, IVT_W, 0
1.137, IVT_MsgID_RX, 0
1.137, IVT_MsgCount, 0
1.137, IVT_Result_state, 0
1.137, IVT_I, 0.0
1.137, IVT_MsgID_RX, 7
1.137, IVT_MsgCount, 0
1.137, IVT_Result_state, 0
1.137, IVT_Wh, 0
1.137, ThrottlePercent, 0
1.137, BrakePercent, 0
1.137, FrontBrakePressure, 11
1.137, SteeringAngle, -59
1.137, BrakeWhileThrottle, 0
1.137, VCU_wheelSpeed_RL, 0.0
1.137, VCU_wheelSpeed_RR, 0.0
1.137, RLSpeedKPH, 0.0
1.137, RRSpeedKPH, 0.0
1.137, FLSpeedKPH, 0.0
1.137, FRSpeedKPH, 0.0
1.137, IVT_MsgID_RX, 5
1.137, IVT_MsgCount, 1
1.137, IVT_Result_state, 0
1.137, IVT_W, 0
1.137, TCTorqueMax, 3.392
1.137, TCLeftSlip, -0.999
1.137, TCRightSlip, -0.999
1.137, TCTorqueAdjustment, 0.0
1.138, IVT_MsgID_RX, 0
1.138, IVT_MsgCount, 1
1.138, IVT_Result_state, 0
1.138, IVT_I, -0.003
1.138, StateBatteryChargeHV, 27.1
1.138, StateBatteryHealthHV, 0.0
1.138, StateBatteryPowerHV, 331.90000000000003
1.138, TempCellMax, 156.0
1.138, TempCellMin, 55.0
1.138, StateBMS, Wait_System_Up
1.138, HighestTempThermistor, 0
1.138, BMU_checkFailed, BSPD_FAILED
1.138, BMU_InterlockInitialized, 0
1.138, VoltageCellMuxSelect, 22
1.138, VoltageCell67, 3.277
1.138, VoltageCell68, 3.4845
1.138, VoltageCell69, 3.4738
1.138, AdjustedVoltageCellMuxSelect, 22
1.138, AdjustedVoltageCell67, 3.2765
1.138, AdjustedVoltageCell68, 3.4848000000000003
1.138, AdjustedVoltageCell69, 3.4737
1.138, TempChannelMuxSelect, 22
1.138, TempChannel67, 0.0
1.138, TempChannel68, 0.0
1.138, TempChannel69, 19.409999999999997
1.138, ThrottlePercent, 0
1.138, BrakePercent, 0
1.138, FrontBrakePressure, 7
1.138, SteeringAngle, -59
1.138, BrakeWhileThrottle, 0
1.138, IVT_MsgID_RX, 7
1.138, IVT_MsgCount, 1
1.138, IVT_Result_state, 0
1.138, IVT_Wh, 0
1.138, VoltageBusHV, 0.0
1.138, VoltageCellMax, 3.5797000000000003
1.138, VoltageCellMin, 3.0902000000000003
1.138, CurrentBusHV, 0.0
1.138, IVT_MsgID_RX, 5
1.138, IVT_MsgCount, 2
1.138, IVT_Result_state, 0
1.138, IVT_W, 0
1.138, IVT_MsgID_RX, 0
1.138, IVT_MsgCount, 2
1.138, IVT_Result_state, 0
1.138, IVT_I, 0.0
1.138, AMS_PackVoltage, 468.14
1.187, VCU_wheelSpeed_RL, 0.0
1.187, VCU_wheelSpeed_RR, 0.0
1.187, ThrottlePercent, 0
1.187, BrakePercent, 0
1.187, FrontBrakePressure, 7
1.187, SteeringAngle, -59
1.187, BrakeWhileThrottle, 0
1.187, RLSpeedKPH, 0.0
1.187, RRSpeedKPH, 0.0
1.187, FLSpeedKPH, 0.0
1.187, FRSpeedKPH, 0.0
1.188, TCTorqueMax, 3.392
1.188, TCLeftSlip, -0.999
1.188, TCRightSlip, -0.999
1.188, TCTorqueAdjustment, 0.0
1.188, IVT_MsgID_RX, 1
1.188, IVT_MsgCount, 1
1.188, IVT_Result_state, 0
1.188, IVT_U1, -0.041
1.188, IVT_MsgID_RX, 2
1.188, IVT_MsgCount, 1
1.188, IVT_Result_state, 0
1.188, IVT_U2, -0.004
1.188, IVT_MsgID_RX, 3
1.188, IVT_MsgCount, 1
1.188, IVT_Result_state, 0
1.188, IVT_U3, 0.029
1.188, IVT_MsgID_RX, 5
1.188, IVT_MsgCount, 3
1.188, IVT_Result_state, 0
1.188, IVT_W, 0
1.188, IVT_MsgID_RX, 0
1.188, IVT_MsgCount, 3
1.188, IVT_Result_state, 0
1.188, IVT_I, 0.003
1.188, VoltageCellMuxSelect, 23
1.188, VoltageCell70, 3.4739
1.188, VoltageCell71, 3.273
1.188, VoltageCell72, 3.2582
1.188, AdjustedVoltageCellMuxSelect, 23
1.188, AdjustedVoltageCell70, 3.4738
1.188, AdjustedVoltageCell71, 3.2724
1.188, AdjustedVoltageCell72, 3.2581
1.188, IVT_MsgID_RX, 7
1.188, IVT_MsgCount, 2
1.188, IVT_Result_state, 0
1.188, IVT_Wh, 0
1.188, TempChannelMuxSelect, 23
1.188, TempChannel70, 19.409999999999997
1.188, TempChannel71, 19.370000000000005
1.188, TempChannel72, 19.36
1.188, ThrottlePercent, 0
1.188, BrakePercent, 0
1.188, FrontBrakePressure, 10
1.188, SteeringAngle, -59
1.188, BrakeWhileThrottle, 0
1.188, ChannelCurrentRadiator, 0.214
1.188, ChannelCurrentAccFan, 0.214
1.188, ChannelCurrentPump1, 0.0
1.188, ChannelCurrentPump2, 0.214
1.188, ChannelCurrentAUX1, 0.0
1.188, ChannelCurrentAUX2, 0.187
1.188, ChannelCurrentAUX3, 0.0
1.188, ChannelCurrentAUX4, 0.187
1.188, ChannelCurrentBMU, 0.51
1.188, ChannelCurrentCDU, 0.362
1.188, ChannelCurrentTCU, 0.362
1.188, ChannelCurrentWSB, 0.631
1.189, ChannelCurrentBrakeLight, 0.0
1.189, ChannelCurrentInverter, 0.0
1.189, IVT_MsgID_RX, 5
1.189, IVT_MsgCount, 4
1.189, IVT_Result_state, 0
1.189, IVT_W, 0
1.189, IVT_MsgID_RX, 0
1.189, IVT_MsgCount, 4
1.189, IVT_Result_state, 0
1.189, IVT_I, 0.0
1.189, VCU_wheelSpeed_RL, 0.0
1.189, VCU_wheelSpeed_RR, 0.0
1.189, RLSpeedKPH, 0.0
1.189, RRSpeedKPH, 0.0
1.189, FLSpeedKPH, 0.0
1.189, FRSpeedKPH, 0.0
1.189, TCTorqueMax, 3.392
1.189, TCLeftSlip, -0.999
1.189, TCRightSlip, -0.999
1.189, TCTorqueAdjustment, 0.0
1.189, ThrottlePercent, 0
1.189, BrakePercent, 0
1.189, FrontBrakePressure, 8
1.189, SteeringAngle, -59
1.189, BrakeWhileThrottle, 0
1.189, IVT_MsgID_RX, 7
1.189, IVT_MsgCount, 3
1.189, IVT_Result_state, 0
1.189, IVT_Wh, 0
1.189, IVT_MsgID_RX, 5
1.189, IVT_MsgCount, 5
1.189, IVT_Result_state, 0
1.189, IVT_W, 0
1.189, IVT_MsgID_RX, 0
1.189, IVT_MsgCount, 5
1.189, IVT_Result_state, 0
1.189, IVT_I, -0.002
1.237, BMU_checkFailed, BSPD_FAILED
1.237, BMU_InterlockInitialized, 0
1.237, VoltageCellMuxSelect, 24
1.237, VoltageCell73, 3.2630000000000003
1.237, VoltageCell74, 3.2614
1.237, VoltageCell75, 3.2646
1.237, AdjustedVoltageCellMuxSelect, 24
1.237, AdjustedVoltageCell73, 3.2629
1.237, AdjustedVoltageCell74, 3.2614
1.237, AdjustedVoltageCell75, 3.2647
1.237, ThrottlePercent, 0
1.237, BrakePercent, 0
1.237, FrontBrakePressure, 7
1.237, SteeringAngle, -59
1.237, BrakeWhileThrottle, 0
1.237, IVT_MsgID_RX, 1
1.237, IVT_MsgCount, 2
1.237, IVT_Result_state, 0
1.237, IVT_U1, 0.008
1.238, IVT_MsgID_RX, 2
1.238, IVT_MsgCount, 2
1.238, IVT_Result_state, 0
1.238, IVT_U2, -0.018000000000000002
1.238, IVT_MsgID_RX, 3
1.238, IVT_MsgCount, 2
1.238, IVT_Result_state, 0
1.238, IVT_U3, 0.029
1.238, IVT_MsgID_RX, 5
1.238, IVT_MsgCount, 6
1.238, IVT_Result_state, 0
1.238, IVT_W, 0
1.238, IVT_MsgID_RX, 0
1.238, IVT_MsgCount, 6
1.238, IVT_Result_state, 0
1.238, IVT_I, 0.0
1.238, VCU_wheelSpeed_RL, 0.0
1.238, VCU_wheelSpeed_RR, 0.0
1.238, RLSpeedKPH, 0.0
1.238, RRSpeedKPH, 0.0
1.238, FLSpeedKPH, 0.0
1.238, FRSpeedKPH, 0.0
1.238, TCTorqueMax, 3.392
1.238, TCLeftSlip, -0.999
1.238, TCRightSlip, -0.999
1.238, TCTorqueAdjustment, 0.0
1.238, IVT_MsgID_RX, 7
1.238, IVT_MsgCount, 4
1.238, IVT_Result_state, 0
1.238, IVT_Wh, 0
1.238, ThrottlePercent, 0
1.238, BrakePercent, 0
1.238, FrontBrakePressure, 12
1.238, SteeringAngle, -59
1.238, BrakeWhileThrottle, 0
1.238, StateBatteryChargeHV, 27.1
1.238, StateBatteryHealthHV, 0.0
1.238, StateBatteryPowerHV, 331.90000000000003
1.238, TempCellMax, 156.0
1.238, TempCellMin, 55.0
1.238, StateBMS, Wait_System_Up
1.238, HighestTempThermistor, 0
1.238, TempChannelMuxSelect, 24
1.238, TempChannel73, 19.25
1.238, TempChannel74, 19.33
1.238, TempChannel75, 19.590000000000003
1.238, IVT_MsgID_RX, 5
1.238, IVT_MsgCount, 7
1.238, IVT_Result_state, 0
1.238, IVT_W, 0
1.238, IVT_MsgID_RX, 0
1.238, IVT_MsgCount, 7
1.238, IVT_Result_state, 0
1.238, IVT_I, 0.002
1.238, VoltageBusHV, 0.0
1.238, VoltageCellMax, 3.5797000000000003
1.238, VoltageCellMin, 3.0902000000000003
1.238, CurrentBusHV, 0.0
1.238, AMS_PackVoltage, 468.14
1.287, ThrottlePercent, 0
1.287, BrakePercent, 0
1.287, FrontBrakePressure, 14
1.287, SteeringAngle, -59
1.287, BrakeWhileThrottle, 0
1.287, VCU_wheelSpeed_RL, 0.0
1.287, VCU_wheelSpeed_RR, 0.0
1.287, IVT_MsgID_RX, 7
1.287, IVT_MsgCount, 5
1.287, IVT_Result_state, 0
1.287, IVT_Wh, 0
1.287, IVT_MsgID_RX, 5
1.287, IVT_MsgCount, 8
1.287, IVT_Result_state, 0
1.287, IVT_W, 0
1.287, RLSpeedKPH, 0.0
1.287, RRSpeedKPH, 0.0
1.287, FLSpeedKPH, 0.0
1.287, FRSpeedKPH, 0.0
1.287, IVT_MsgID_RX, 0
1.287, IVT_MsgCount, 8
1.287, IVT_Result_state, 0
1.287, IVT_I, 0.004
1.287, VoltageCellMuxSelect, 25
1.287, VoltageCell76, 3.2497000000000003
1.287, VoltageCell77, 3.2696
1.287, VoltageCell78, 3.4825000000000004
1.287, TCTorqueMax, 3.392
1.287, TCLeftSlip, -0.999
1.287, TCRightSlip, -0.999
1.287, TCTorqueAdjustment, 0.0
1.287, AdjustedVoltageCellMuxSelect, 25
1.287, AdjustedVoltageCell76, 3.2496
1.287, AdjustedVoltageCell77, 3.2693000000000003
1.287, AdjustedVoltageCell78, 3.4826
1.287, TempChannelMuxSelect, 25
1.287, TempChannel76, 19.189999999999998
1.287, TempChannel77, 19.299999999999997
1.287, TempChannel78, 0.0
1.287, ThrottlePercent, 0
1.287, BrakePercent, 0
1.287, FrontBrakePressure, 7
1.287, SteeringAngle, -59
1.287, BrakeWhileThrottle, 0
1.287, ChannelCurrentRadiator, 0.214
1.287, ChannelCurrentAccFan, 0.17400000000000002
1.287, ChannelCurrentPump1, 0.0
1.287, ChannelCurrentPump2, 0.17400000000000002
1.287, ChannelCurrentAUX1, 0.0
1.287, ChannelCurrentAUX2, 0.187
1.287, ChannelCurrentAUX3, 0.0
1.287, ChannelCurrentAUX4, 0.201
1.287, ChannelCurrentBMU, 0.55
1.287, ChannelCurrentCDU, 0.375
1.287, ChannelCurrentTCU, 0.34900000000000003
1.287, ChannelCurrentWSB, 0.617
1.288, ChannelCurrentBrakeLight, 0.0
1.288, ChannelCurrentInverter, 0.0
1.288, IVT_MsgID_RX, 1
1.288, IVT_MsgCount, 3
1.288, IVT_Result_state, 0
1.288, IVT_U1, 0.004
1.288, IVT_MsgID_RX, 2
1.288, IVT_MsgCount, 3
1.288, IVT_Result_state, 0
1.288, IVT_U2, 0.039
1.288, IVT_MsgID_RX, 3
1.288, IVT_MsgCount, 3
1.288, IVT_Result_state, 0
1.288, IVT_U3, -0.004
1.288, IVT_MsgID_RX, 5
1.288, IVT_MsgCount, 9
1.288, IVT_Result_state, 0
1.288, IVT_W, 0
1.288, IVT_MsgID_RX, 0
1.288, IVT_MsgCount, 9
1.288, IVT_Result_state, 0
1.288, IVT_I, 0.003
1.288, IVT_MsgID_RX, 7
1.288, IVT_MsgCount, 6
1.288, IVT_Result_state, 0
1.288, IVT_Wh, 0
1.288, VCU_wheelSpeed_RL, 0.0
1.288, VCU_wheelSpeed_RR, 0.0
1.288, ThrottlePercent, 0
1.288, BrakePercent, 0
1.288, FrontBrakePressure, 7
1.288, SteeringAngle, -59
1.288, BrakeWhileThrottle, 0
1.288, RLSpeedKPH, 0.0
1.288, RRSpeedKPH, 0.0
1.288, FLSpeedKPH, 0.0
1.288, FRSpeedKPH, 0.0
1.288, TCTorqueMax, 3.392
1.288, TCLeftSlip, -0.999
1.288, TCRightSlip, -0.999
1.288, TCTorqueAdjustment, 0.0
1.288, IVT_MsgID_RX, 5
1.288, IVT_MsgCount, 10
1.288, IVT_Result_state, 0
1.288, IVT_W, 0
1.288, IVT_MsgID_RX, 0
1.288, IVT_MsgCount, 10
1.288, IVT_Result_state, 0
1.288, IVT_I, 0.0
1.337, BMU_checkFailed, BSPD_FAILED
1.337, BMU_InterlockInitialized, 0
1.338, VoltageCellMuxSelect, 26
1.338, VoltageCell79, 3.4723
1.338, VoltageCell80, 3.4742
1.338, VoltageCell81, 3.2787
1.338, ThrottlePercent, 0
1.338, BrakePercent, 0
1.338, FrontBrakePressure, 14
1.338, SteeringAngle, -59
1.338, BrakeWhileThrottle, 0
1.338, AdjustedVoltageCellMuxSelect, 26
1.338, AdjustedVoltageCell79, 3.4722
1.338, AdjustedVoltageCell80, 3.4742
1.338, AdjustedVoltageCell81, 3.2779000000000003
1.338, IVT_MsgID_RX, 7
1.338, IVT_MsgCount, 7
1.338, IVT_Result_state, 0
1.338, IVT_Wh, 0
1.338, TempChannelMuxSelect, 26
1.338, TempChannel79, 0.0
1.338, TempChannel80, 0.0
1.338, TempChannel81, 0.0
1.338, IVT_MsgID_RX, 5
1.338, IVT_MsgCount, 11
1.338, IVT_Result_state, 0
1.338, IVT_W, 0
1.338, IVT_MsgID_RX, 0
1.338, IVT_MsgCount, 11
1.338, IVT_Result_state, 0
1.338, IVT_I, 0.0
1.338, VCU_wheelSpeed_RL, 0.0
1.338, VCU_wheelSpeed_RR, 0.0
1.338, RLSpeedKPH, 0.0
1.338, RRSpeedKPH, 0.0
1.338, FLSpeedKPH, 0.0
1.338, FRSpeedKPH, 0.0
1.338, TCTorqueMax, 3.392
1.338, TCLeftSlip, -0.999
1.338, TCRightSlip, -0.999
1.338, TCTorqueAdjustment, 0.0
1.338, ThrottlePercent, 0
1.338, BrakePercent, 0
1.338, FrontBrakePressure, 13
1.338, SteeringAngle, -59
1.338, BrakeWhileThrottle, 0
1.338, IVT_MsgID_RX, 1
1.338, IVT_MsgCount, 4
1.338, IVT_Result_state, 0
1.338, IVT_U1, 0.02
1.338, IVT_MsgID_RX, 2
1.338, IVT_MsgCount, 4
1.338, IVT_Result_state, 0
1.338, IVT_U2, -0.045
1.338, IVT_MsgID_RX, 3
1.338, IVT_MsgCount, 4
1.338, IVT_Result_state, 0
1.338, IVT_U3, 0.0
1.339, IVT_MsgID_RX, 5
1.339, IVT_MsgCount, 12
1.339, IVT_Result_state, 0
1.339, IVT_W, 0
1.339, IVT_MsgID_RX, 0
1.339, IVT_MsgCount, 12
1.339, IVT_Result_state, 0
1.339, IVT_I, 0.006
1.339, IVT_MsgID_RX, 7
1.339, IVT_MsgCount, 8
1.339, IVT_Result_state, 0
1.339, IVT_Wh, 0
1.339, IMD_R_iso_corrected, 0
1.339, IMD_R_iso_status, 252
1.339, IMD_R_Measurement_Counter, 1
1.339, IMD_Faults, 512
1.339, IMD_Device_activity, 1
1.339, VoltageBusHV, 0.02
1.339, VoltageCellMax, 3.5797000000000003
