0000006D, AMS_PackVoltage, 0.0
00002E87, IVT_MsgCount, 7
00002E87, IVT_Result_state, 0
00002E87, IVT_U2, -0.008
00002E8A, IVT_MsgID_RX, 3
00002E8A, IVT_MsgCount, 7
00002E8A, IVT_Result_state, 0
00002E8A, IVT_U3, 0.043000000000000003
00002E8A, IVT_MsgID_RX, 7
00002E8A, IVT_MsgCount, 14
00002E8A, IVT_Result_state, 0
00002E8A, IVT_Wh, 0
00002E8A, ThrottlePercent, 0
00002E8A, BrakePercent, 0
00002E8A, brakePressure, 10
00002E8A, SteeringAngle, -53
00002E8A, BrakeWhileThrottle, 0
00002E8A, VCU_wheelSpeed_RL, 0.0
00002E8A, VCU_wheelSpeed_RR, 0.0
00002E8A, IVT_MsgID_RX, 0
00002E8A, IVT_MsgCount, 5
00002E8A, IVT_Result_state, 0
00002E8A, IVT_I, 0.0
00002E8A, RLSpeedKPH, 0.0
00002E8A, RRSpeedKPH, 0.0
00002E8A, FLSpeedKPH, 0.0
00002E8A, FRSpeedKPH, 0.0
00002EB4, TCTorqueMax, 3.392
00002EB4, TCLeftSlip, -0.999
00002EB4, TCRightSlip, -0.999
00002EB4, TCTorqueAdjustment, 0.0
00002EB4, VoltageCellMuxSelect, 3
00002EB4, VoltageCell10, 3.9523
00002EB4, VoltageCell11, 3.8697000000000004
00002EB4, VoltageCell12, 3.8712
00002EB4, AdjustedVoltageCellMuxSelect, 3
00002EB4, AdjustedVoltageCell10, 3.9523
00002EB4, AdjustedVoltageCell11, 3.8693000000000004
00002EB4, AdjustedVoltageCell12, 3.8712
00002EB4, TempChannelMuxSelect, 3
00002EB4, TempChannel10, 21.299999999999997
00002EB4, TempChannel11, 21.28
00002EB4, TempChannel12, 21.310000000000002
00002EB4, IVT_MsgID_RX, 0
00002EB4, IVT_MsgCount, 6
00002EB4, IVT_Result_state, 0
00002EB4, IVT_I, 0.005
00002EB4, IVT_MsgID_RX, 7
00002EB4, IVT_MsgCount, 15
00002EB4, IVT_Result_state, 0
00002EB4, IVT_Wh, 0
00002EB4, VCU_wheelSpeed_RL, 0.0
00002EB4, VCU_wheelSpeed_RR, 0.0
00002EB8, RLSpeedKPH, 0.0
00002EB8, RRSpeedKPH, 0.0
00002EB8, FLSpeedKPH, 0.0
00002EB8, FRSpeedKPH, 0.0
00002EB8, TCTorqueMax, 3.392
00002EB8, TCLeftSlip, -0.999
00002EB8, TCRightSlip, -0.999
00002EB8, TCTorqueAdjustment, 0.0
00002EB8, IVT_MsgID_RX, 0
00002EB8, IVT_MsgCount, 7
00002EB8, IVT_Result_state, 0
00002EB8, IVT_I, 0.003
00002EB8, ThrottlePercent, 0
00002EB8, BrakePercent, 0
00002EB8, brakePressure, 10
00002EB8, SteeringAngle, -53
00002EB8, BrakeWhileThrottle, 0
00002EE6, IVT_MsgID_RX, 1
00002EE6, IVT_MsgCount, 8
00002EE6, IVT_Result_state, 0
00002EE6, IVT_U1, -0.054
00002EE6, IVT_MsgID_RX, 2
00002EE6, IVT_MsgCount, 8
00002EE6, IVT_Result_state, 0
00002EE6, IVT_U2, -0.022
00002EE6, IVT_MsgID_RX, 3
00002EE6, IVT_MsgCount, 8
00002EE6, IVT_Result_state, 0
00002EE6, IVT_U3, 0.049
00002EE6, IVT_MsgID_RX, 7
00002EE6, IVT_MsgCount, 0
00002EE6, IVT_Result_state, 0
00002EE6, IVT_Wh, 0
00002EE6, PDU_Heartbeat_dummydata, 0
00002EE6, CarStateIsLV, -1
00002EE6, CarStateIsEM, 0
00002EE6, CarStateIsHV, 0
00002EE6, IVT_MsgID_RX, 0
00002EE6, IVT_MsgCount, 8
00002EE6, IVT_Result_state, 0
00002EE6, IVT_I, 0.001
00002EE6, StateBatteryChargeHV, 98.80000000000001
00002EE6, StateBatteryHealthHV, 0.0
00002EE6, StateBatteryPowerHV, 100.80000000000001
00002EE6, TempCellMax, 24.75
00002EE6, TempCellMin, 21.25
00002EE6, StateBMS, Wait_System_Up
00002EE6, HighestTempThermistor, 6
00002EE7, VoltageCellMuxSelect, 4
00002EE7, VoltageCell13, 3.869
00002EE7, VoltageCell14, 3.8702
00002EE7, VoltageCell15, 3.8712
00002EE7, AdjustedVoltageCellMuxSelect, 4
00002EE7, AdjustedVoltageCell13, 3.869
00002EE7, AdjustedVoltageCell14, 3.8702
00002EE7, AdjustedVoltageCell15, 3.8713
00002EE7, TempChannelMuxSelect, 4
00002EE7, TempChannel13, 21.64
00002EE7, TempChannel14, 21.460000000000008
00002EE7, TempChannel15, 21.790000000000006
00002EEA, ChannelCurrentRadiator, 0.214
00002EEA, ChannelCurrentAccFan, 0.228
00002EEA, ChannelCurrentPump1, 0.0
00002EEA, ChannelCurrentPump2, 0.187
00002EEA, ChannelCurrentAUX1, 0.0
00002EEA, ChannelCurrentAUX2, 0.17400000000000002
00002EEA, ChannelCurrentAUX3, 0.0
00002EEA, ChannelCurrentAUX4, 0.214
00002EEA, ChannelCurrentBMU, 0.523
00002EEA, ChannelCurrentCDU, 0.5630000000000001
00002EEA, ChannelCurrentTCU, 0.34900000000000003
00002EEA, ChannelCurrentWSB, 0.55
00002EEA, ChannelCurrentBrakeLight, 0.0
00002EEA, ChannelCurrentInverter, 0.0
00002EEA, VCU_wheelSpeed_RL, 0.0
00002EEA, VCU_wheelSpeed_RR, 0.0
00002EEB, VoltageBusHV, 0.0
00002EEB, VoltageCellMax, 4.0883
00002EEB, VoltageCellMin, 3.8658
00002EEB, CurrentBusHV, 0.0
00002EEB, RLSpeedKPH, 0.0
00002EEB, RRSpeedKPH, 0.0
00002EEB, FLSpeedKPH, 0.0
00002EEB, FRSpeedKPH, 0.0
00002EEB, AMS_PackVoltage, 546.87
00002EEB, TCTorqueMax, 3.392
00002EEB, TCLeftSlip, -0.999
00002EEB, TCRightSlip, -0.999
00002EEB, TCTorqueAdjustment, 0.0
00002EEB, IVT_MsgID_RX, 0
00002EEB, IVT_MsgCount, 9
00002EEB, IVT_Result_state, 0
00002EEB, IVT_I, 0.003
00002EEB, IVT_MsgID_RX, 7
00002EEB, IVT_MsgCount, 1
00002EEB, IVT_Result_state, 0
00002EEB, IVT_Wh, 0
00002EEB, IMD_R_iso_corrected, 33526
00002EEB, IMD_R_iso_status, 253
00002EEB, IMD_R_Measurement_Counter, 14
00002EEB, IMD_Faults, 0
00002EEB, IMD_Device_activity, 1
00002EEB, IVT_MsgID_RX, 0
00002EEB, IVT_MsgCount, 10
00002EEB, IVT_Result_state, 0
00002EEB, IVT_I, 0.0
00002EEC, VCU_Heartbeat_dummydata, 0
00002EEC, ThrottlePercent, 0
00002EEC, BrakePercent, 0
00002EEC, brakePressure, 10
00002EEC, SteeringAngle, -53
00002EEC, BrakeWhileThrottle, 0
00002F21, BMU_Heartbeat_dummydata, 0
00002F21, BMU_checkFailed, BSPD_FAILED
00002F21, BMU_InterlockInitialized, 0
00002F21, FanPeriod, -112
00002F21, BrakePressureBMU, 459.0
00002F21, VoltageCellMuxSelect, 5
00002F21, VoltageCell16, 3.8686000000000003
00002F21, VoltageCell17, 3.8698
00002F21, VoltageCell18, 3.9598
00002F22, VCU_wheelSpeed_RL, 0.0
00002F22, VCU_wheelSpeed_RR, 0.0
00002F22, RLSpeedKPH, 0.0
00002F22, RRSpeedKPH, 0.0
00002F22, FLSpeedKPH, 0.0
00002F22, FRSpeedKPH, 0.0
00002F22, AdjustedVoltageCellMuxSelect, 5
00002F22, AdjustedVoltageCell16, 3.8685
00002F22, AdjustedVoltageCell17, 3.8693000000000004
00002F22, AdjustedVoltageCell18, 3.9603
00002F22, TCTorqueMax, 3.392
00002F22, TCLeftSlip, -0.999
00002F22, TCRightSlip, -0.999
00002F22, TCTorqueAdjustment, 0.0
00002F22, TempChannelMuxSelect, 5
00002F22, TempChannel16, 21.570000000000007
00002F22, TempChannel17, 21.89
00002F22, TempChannel18, 21.42
00002F22, IVT_MsgID_RX, 1
00002F22, IVT_MsgCount, 9
00002F22, IVT_Result_state, 0
00002F22, IVT_U1, -0.041
00002F22, IVT_MsgID_RX, 2
00002F22, IVT_MsgCount, 9
00002F22, IVT_Result_state, 0
00002F22, IVT_U2, -0.027
00002F22, IVT_MsgID_RX, 7
00002F22, IVT_MsgCount, 2
00002F22, IVT_Result_state, 0
00002F22, IVT_Wh, 0
00002F23, IVT_MsgID_RX, 3
00002F23, IVT_MsgCount, 9
00002F23, IVT_Result_state, 0
00002F23, IVT_U3, 0.031
00002F26, IVT_MsgID_RX, 0
00002F26, IVT_MsgCount, 11
00002F26, IVT_Result_state, 0
00002F26, IVT_I, 0.001
00002F26, IVT_MsgID_RX, 0
00002F26, IVT_MsgCount, 12
00002F26, IVT_Result_state, 0
00002F26, IVT_I, 0.003
00002F26, VCU_wheelSpeed_RL, 0.0
00002F26, VCU_wheelSpeed_RR, 0.0
00002F26, IVT_MsgID_RX, 7
00002F26, IVT_MsgCount, 3
00002F26, IVT_Result_state, 0
00002F26, IVT_Wh, 0
00002F26, RLSpeedKPH, 0.0
00002F26, RRSpeedKPH, 0.0
00002F26, FLSpeedKPH, 0.0
00002F26, FRSpeedKPH, 0.0
00002F26, TCTorqueMax, 3.392
00002F26, TCLeftSlip, -0.999
00002F26, TCRightSlip, -0.999
00002F26, TCTorqueAdjustment, 0.0
00002F26, ThrottlePercent, 0
00002F26, BrakePercent, 0
00002F26, brakePressure, 10
00002F26, SteeringAngle, -53
00002F26, BrakeWhileThrottle, 0
00002F27, VoltageBusLV, 11.781
00002F27, CurrentBusLV, 0.0
00002F27, PowerBusLV, 0
00002F27, IVT_MsgID_RX, 0
00002F27, IVT_MsgCount, 13
00002F27, IVT_Result_state, 0
00002F27, IVT_I, 0.001
00002F4A, ChannelCurrentRadiator, 0.214
00002F4A, ChannelCurrentAccFan, 0.214
00002F4A, ChannelCurrentPump1, 0.0
00002F4A, ChannelCurrentPump2, 0.214
00002F4A, ChannelCurrentAUX1, 0.0
00002F4A, ChannelCurrentAUX2, 0.214
00002F4A, ChannelCurrentAUX3, 0.0
00002F4A, ChannelCurrentAUX4, 0.214
00002F4A, ChannelCurrentBMU, 0.59
00002F4A, ChannelCurrentCDU, 0.684
00002F4A, ChannelCurrentTCU, 0.375
00002F4A, ChannelCurrentWSB, 0.631
00002F4A, ChannelCurrentBrakeLight, 0.0
00002F4A, ChannelCurrentInverter, 0.0
00002F4A, IVT_MsgID_RX, 1
00002F4A, IVT_MsgCount, 10
00002F4A, IVT_Result_state, 0
00002F4A, IVT_U1, -0.022
00002F4D, IVT_MsgID_RX, 2
00002F4D, IVT_MsgCount, 10
00002F4D, IVT_Result_state, 0
00002F4D, IVT_U2, 0.012
00002F4D, IVT_MsgID_RX, 3
00002F4D, IVT_MsgCount, 10
00002F4D, IVT_Result_state, 0
00002F4D, IVT_U3, 0.027
00002F4D, IVT_MsgID_RX, 7
00002F4D, IVT_MsgCount, 4
00002F4D, IVT_Result_state, 0
00002F4D, IVT_Wh, 0
00002F4D, VoltageBusHV, 0.0
00002F4D, VoltageCellMax, 4.0883
00002F4D, VoltageCellMin, 3.8658
00002F4D, CurrentBusHV, 0.0
00002F4E, VCU_wheelSpeed_RL, 0.0
00002F4E, VCU_wheelSpeed_RR, 0.0
00002F4E, AMS_PackVoltage, 546.87
00002F4E, RLSpeedKPH, 0.0
00002F4E, RRSpeedKPH, 0.0
00002F4E, FLSpeedKPH, 0.0
00002F4E, FRSpeedKPH, 0.0
00002F4E, IVT_MsgID_RX, 0
00002F4E, IVT_MsgCount, 14
00002F4E, IVT_Result_state, 0
00002F4E, IVT_I, 0.005
00002F4E, StateBatteryChargeHV, 98.80000000000001
00002F4E, StateBatteryHealthHV, 0.0
00002F4E, StateBatteryPowerHV, 100.80000000000001
00002F4E, TempCellMax, 24.75
00002F4E, TempCellMin, 21.25
00002F4E, StateBMS, Wait_System_Up
00002F4E, HighestTempThermistor, 6
00002F4E, VoltageCellMuxSelect, 6
00002F4E, VoltageCell19, 3.9499000000000004
00002F4E, VoltageCell20, 3.9528000000000003
00002F4E, VoltageCell21, 3.8697000000000004
00002F4E, TCTorqueMax, 3.392
00002F4E, TCLeftSlip, -0.999
00002F4E, TCRightSlip, -0.999
00002F4E, TCTorqueAdjustment, 0.0
00002F4E, AdjustedVoltageCellMuxSelect, 6
00002F4E, AdjustedVoltageCell19, 3.9499000000000004
00002F4E, AdjustedVoltageCell20, 3.9528000000000003
00002F4E, AdjustedVoltageCell21, 3.8703000000000003
00002F4F, TempChannelMuxSelect, 6
00002F4F, TempChannel19, 21.450000000000003
00002F4F, TempChannel20, 21.620000000000005
00002F4F, TempChannel21, 21.650000000000006
00002F4F, IMD_R_iso_corrected, 33526
00002F4F, IMD_R_iso_status, 253
00002F4F, IMD_R_Measurement_Counter, 14
00002F4F, IMD_Faults, 0
00002F4F, IMD_Device_activity, 1
00002F4F, IVT_MsgID_RX, 0
00002F4F, IVT_MsgCount, 15
00002F4F, IVT_Result_state, 0
00002F4F, IVT_I, 0.0
00002F52, ThrottlePercent, 0
00002F52, BrakePercent, 0
00002F52, brakePressure, 10
00002F52, SteeringAngle, -53
00002F52, BrakeWhileThrottle, 0
00002F52, IVT_MsgID_RX, 7
00002F52, IVT_MsgCount, 5
00002F52, IVT_Result_state, 0
00002F52, IVT_Wh, 0
00002F7C, BMU_checkFailed, BSPD_FAILED
00002F7C, BMU_InterlockInitialized, 0
00002F7C, VoltageCellMuxSelect, 7
00002F7C, VoltageCell22, 3.8692
00002F7C, VoltageCell23, 3.8702
00002F7C, VoltageCell24, 3.8711
00002F7C, AdjustedVoltageCellMuxSelect, 7
00002F7C, AdjustedVoltageCell22, 3.8692
00002F7C, AdjustedVoltageCell23, 3.8701000000000003
00002F7C, AdjustedVoltageCell24, 3.8711
00002F7C, VCU_wheelSpeed_RL, 0.0
00002F7C, VCU_wheelSpeed_RR, 0.0
00002F7C, TempChannelMuxSelect, 7
00002F7C, TempChannel22, 21.629999999999995
00002F7C, TempChannel23, 21.549999999999997
00002F7C, TempChannel24, 21.35000000000001
00002F7C, RLSpeedKPH, 0.0
00002F7C, RRSpeedKPH, 0.0
00002F7C, FLSpeedKPH, 0.0
00002F7C, FRSpeedKPH, 0.0
00002F7C, TCTorqueMax, 3.392
00002F7C, TCLeftSlip, -0.999
00002F7C, TCRightSlip, -0.999
00002F7C, TCTorqueAdjustment, 0.0
00002F7C, IVT_MsgID_RX, 0
00002F7C, IVT_MsgCount, 0
00002F7C, IVT_Result_state, 0
00002F7C, IVT_I, 0.004
00002F7D, IVT_MsgID_RX, 1
00002F7D, IVT_MsgCount, 11
00002F7D, IVT_Result_state, 0
00002F7D, IVT_U1, 0.002
00002F7D, IVT_MsgID_RX, 2
00002F7D, IVT_MsgCount, 11
00002F7D, IVT_Result_state, 0
00002F7D, IVT_U2, 0.01
00002F7D, IVT_MsgID_RX, 3
00002F7D, IVT_MsgCount, 11
00002F7D, IVT_Result_state, 0
00002F7D, IVT_U3, 0.043000000000000003
00002F80, IVT_MsgID_RX, 7
00002F80, IVT_MsgCount, 6
00002F80, IVT_Result_state, 0
00002F80, IVT_Wh, 0
00002F80, IVT_MsgID_RX, 0
00002F80, IVT_MsgCount, 1
00002F80, IVT_Result_state, 0
00002F80, IVT_I, 0.002
00002F80, VCU_wheelSpeed_RL, 0.0
00002F80, VCU_wheelSpeed_RR, 0.0
00002F80, RLSpeedKPH, 0.0
00002F80, RRSpeedKPH, 0.0
00002F80, FLSpeedKPH, 0.0
00002F80, FRSpeedKPH, 0.0
00002F80, TCTorqueMax, 3.392
00002F80, TCLeftSlip, -0.999
00002F80, TCRightSlip, -0.999
00002F80, TCTorqueAdjustment, 0.0
00002F81, ThrottlePercent, 0
00002F81, BrakePercent, 0
00002F81, brakePressure, 10
00002F81, SteeringAngle, -53
00002F81, BrakeWhileThrottle, 0
00002FAE, IVT_MsgID_RX, 0
00002FAE, IVT_MsgCount, 2
00002FAE, IVT_Result_state, 0
00002FAE, IVT_I, 0.003
00002FAE, VoltageCellMuxSelect, 8
00002FAE, VoltageCell25, 3.9108
00002FAE, VoltageCell26, 3.8714000000000004
00002FAE, VoltageCell27, 3.8666
00002FAE, AdjustedVoltageCellMuxSelect, 8
00002FAE, AdjustedVoltageCell25, 3.9108
00002FAE, AdjustedVoltageCell26, 3.8714000000000004
00002FAE, AdjustedVoltageCell27, 3.8678000000000003
00002FAE, IVT_MsgID_RX, 7
00002FAE, IVT_MsgCount, 7
00002FAE, IVT_Result_state, 0
00002FAE, IVT_Wh, 0
00002FAE, TempChannelMuxSelect, 8
00002FAE, TempChannel25, 21.42
00002FAE, TempChannel26, 21.409999999999997
00002FAE, TempChannel27, 21.49000000000001
00002FAE, ChannelCurrentRadiator, 0.201
00002FAE, ChannelCurrentAccFan, 0.147
00002FAE, ChannelCurrentPump1, 0.0
00002FAE, ChannelCurrentPump2, 0.214
00002FAE, ChannelCurrentAUX1, 0.0
00002FAE, ChannelCurrentAUX2, 0.214
00002FAE, ChannelCurrentAUX3, 0.0
00002FAE, ChannelCurrentAUX4, 0.214
00002FAE, ChannelCurrentBMU, 0.51
00002FAE, ChannelCurrentCDU, 0.55
00002FAE, ChannelCurrentTCU, 0.375
00002FAE, ChannelCurrentWSB, 0.604
00002FAF, ChannelCurrentBrakeLight, 0.0
00002FAF, ChannelCurrentInverter, 0.0
00002FB2, IVT_MsgID_RX, 0
00002FB2, IVT_MsgCount, 3
00002FB2, IVT_Result_state, 0
00002FB2, IVT_I, 0.003
00002FB2, VoltageBusHV, 0.0
00002FB2, VoltageCellMax, 4.0883
00002FB2, VoltageCellMin, 3.8658
00002FB2, CurrentBusHV, 0.0
00002FB2, AMS_PackVoltage, 546.87
00002FB2, VCU_wheelSpeed_RL, 0.0
00002FB2, VCU_wheelSpeed_RR, 0.0
00002FB2, RLSpeedKPH, 0.0
00002FB2, RRSpeedKPH, 0.0
00002FB2, FLSpeedKPH, 0.0
00002FB2, FRSpeedKPH, 0.0
00002FB2, TCTorqueMax, 3.392
00002FB2, TCLeftSlip, -0.999
00002FB2, TCRightSlip, -0.999
00002FB2, TCTorqueAdjustment, 0.0
00002FB2, IMD_R_iso_corrected, 33526
00002FB2, IMD_R_iso_status, 253
00002FB2, IMD_R_Measurement_Counter, 14
00002FB2, IMD_Faults, 0
00002FB2, IMD_Device_activity, 1
00002FB2, IVT_MsgID_RX, 1
00002FB2, IVT_MsgCount, 12
00002FB2, IVT_Result_state, 0
00002FB2, IVT_U1, -0.035
00002FB3, IVT_MsgID_RX, 2
00002FB3, IVT_MsgCount, 12
00002FB3, IVT_Result_state, 0
00002FB3, IVT_U2, -0.014
00002FB3, IVT_MsgID_RX, 3
00002FB3, IVT_MsgCount, 12
00002FB3, IVT_Result_state, 0
00002FB3, IVT_U3, 0.047
00002FB3, IVT_MsgID_RX, 7
00002FB3, IVT_MsgCount, 8
00002FB3, IVT_Result_state, 0
00002FB3, IVT_Wh, 0
00002FB3, IVT_MsgID_RX, 0
00002FB3, IVT_MsgCount, 4
00002FB3, IVT_Result_state, 0
00002FB3, IVT_I, 0.0
00002FB3, StateBatteryChargeHV, 98.80000000000001
00002FB3, StateBatteryHealthHV, 0.0
00002FB3, StateBatteryPowerHV, 100.80000000000001
00002FB3, TempCellMax, 24.75
00002FB3, TempCellMin, 21.25
00002FB3, StateBMS, Wait_System_Up
00002FB3, HighestTempThermistor, 6
00002FB3, ThrottlePercent, 0
00002FB3, BrakePercent, 0
00002FB3, brakePressure, 10
00002FB3, SteeringAngle, -53
00002FB3, BrakeWhileThrottle, 0
00002FE0, BMU_checkFailed, BSPD_FAILED
00002FE0, BMU_InterlockInitialized, 0
00002FE0, VoltageCellMuxSelect, 9
00002FE0, VoltageCell28, 3.9804000000000004
00002FE0, VoltageCell29, 3.9516
00002FE0, VoltageCell30, 3.9505000000000003
00002FE0, AdjustedVoltageCellMuxSelect, 9
00002FE0, AdjustedVoltageCell28, 3.9797000000000002
00002FE0, AdjustedVoltageCell29, 3.9516
00002FE0, AdjustedVoltageCell30, 3.9505000000000003
00002FE0, TempChannelMuxSelect, 9
00002FE0, TempChannel28, 21.230000000000004
00002FE0, TempChannel29, 21.230000000000004
00002FE0, TempChannel30, 21.24000000000001
00002FE0, VCU_wheelSpeed_RL, 0.0
00002FE0, VCU_wheelSpeed_RR, 0.0
00002FE0, IVT_MsgID_RX, 0
00002FE0, IVT_MsgCount, 5
00002FE0, IVT_Result_state, 0
00002FE0, IVT_I, 0.007
00002FE0, RLSpeedKPH, 0.0
00002FE0, RRSpeedKPH, 0.0
00002FE0, FLSpeedKPH, 0.0
00002FE0, FRSpeedKPH, 0.0
00002FE0, IVT_MsgID_RX, 7
00002FE0, IVT_MsgCount, 9
00002FE0, IVT_Result_state, 0
00002FE0, IVT_Wh, 0
00002FE1, TCTorqueMax, 3.392
00002FE1, TCLeftSlip, -0.999
00002FE1, TCRightSlip, -0.999
00002FE1, TCTorqueAdjustment, 0.0
00002FE1, IVT_MsgID_RX, 0
00002FE1, IVT_MsgCount, 6
00002FE1, IVT_Result_state, 0
00002FE1, IVT_I, 0.002
00002FE1, IVT_MsgID_RX, 1
00002FE1, IVT_MsgCount, 13
00002FE1, IVT_Result_state, 0
00002FE1, IVT_U1, -0.018000000000000002
00002FE1, IVT_MsgID_RX, 2
00002FE1, IVT_MsgCount, 13
00002FE1, IVT_Result_state, 0
00002FE1, IVT_U2, 0.027
00002FE1, IVT_MsgID_RX, 3
00002FE1, IVT_MsgCount, 13
00002FE1, IVT_Result_state, 0
00002FE1, IVT_U3, -0.006
00002FE1, IVT_MsgID_RX, 7
00002FE1, IVT_MsgCount, 10
00002FE1, IVT_Result_state, 0
00002FE1, IVT_Wh, 0
00002FE4, ThrottlePercent, 0
00002FE4, BrakePercent, 0
00002FE4, brakePressure, 10
00002FE4, SteeringAngle, -53
00002FE4, BrakeWhileThrottle, 0
00002FE4, VCU_wheelSpeed_RL, 0.0
00002FE4, VCU_wheelSpeed_RR, 0.0
00002FE5, RLSpeedKPH, 0.0
00002FE5, RRSpeedKPH, 0.0
00002FE5, FLSpeedKPH, 0.0
00002FE5, FRSpeedKPH, 0.0
00003012, TCTorqueMax, 3.392
00003012, TCLeftSlip, -0.999
00003012, TCRightSlip, -0.999
00003012, TCTorqueAdjustment, 0.0
00003012, VoltageCellMuxSelect, 10
00003012, VoltageCell31, 3.9021000000000003
00003012, VoltageCell32, 3.8691
00003012, VoltageCell33, 3.8706
00003012, IVT_MsgID_RX, 0
00003012, IVT_MsgCount, 7
00003012, IVT_Result_state, 0
00003012, IVT_I, 0.004
00003012, AdjustedVoltageCellMuxSelect, 10
00003012, AdjustedVoltageCell31, 3.9024
00003012, AdjustedVoltageCell32, 3.869
00003012, AdjustedVoltageCell33, 3.8706
00003012, TempChannelMuxSelect, 10
00003012, TempChannel31, 24.519999999999996
00003012, TempChannel32, 21.230000000000004
00003012, TempChannel33, 21.230000000000004
00003012, ChannelCurrentRadiator, 0.214
00003012, ChannelCurrentAccFan, 0.214
00003012, ChannelCurrentPump1, 0.0
00003012, ChannelCurrentPump2, 0.214
00003012, ChannelCurrentAUX1, 0.0
00003012, ChannelCurrentAUX2, 0.187
00003012, ChannelCurrentAUX3, 0.0
00003012, ChannelCurrentAUX4, 0.214
00003012, ChannelCurrentBMU, 0.523
00003012, ChannelCurrentCDU, 0.671
00003012, ChannelCurrentTCU, 0.362
00003012, ChannelCurrentWSB, 0.59
00003013, ChannelCurrentBrakeLight, 0.0
00003013, ChannelCurrentInverter, 0.0
00003013, IVT_MsgID_RX, 0
00003013, IVT_MsgCount, 8
00003013, IVT_Result_state, 0
00003013, IVT_I, -0.001
00003013, IVT_MsgID_RX, 7
00003013, IVT_MsgCount, 11
00003013, IVT_Result_state, 0
00003013, IVT_Wh, 0
00003013, VoltageBusHV, 0.0
00003013, VoltageCellMax, 4.0883
00003013, VoltageCellMin, 3.8658
00003013, CurrentBusHV, 0.0
00003016, AMS_PackVoltage, 546.87
00003016, VCU_wheelSpeed_RL, 0.0
00003016, VCU_wheelSpeed_RR, 0.0
00003016, RLSpeedKPH, 0.0
00003016, RRSpeedKPH, 0.0
00003016, FLSpeedKPH, 0.0
00003016, FRSpeedKPH, 0.0
00003016, IMD_R_iso_corrected, 33526
00003016, IMD_R_iso_status, 253
00003016, IMD_R_Measurement_Counter, 14
00003016, IMD_Faults, 0
00003016, IMD_Device_activity, 1
00003016, TCTorqueMax, 3.392
00003016, TCLeftSlip, -0.999
00003016, TCRightSlip, -0.999
00003016, TCTorqueAdjustment, 0.0
00003017, IVT_MsgID_RX, 0
00003017, IVT_MsgCount, 9
00003017, IVT_Result_state, 0
00003017, IVT_I, 0.007
00003017, ThrottlePercent, 0
00003017, BrakePercent, 0
00003017, brakePressure, 10
00003017, SteeringAngle, -53
00003017, BrakeWhileThrottle, 0
00003044, IVT_MsgID_RX, 1
00003044, IVT_MsgCount, 14
00003044, IVT_Result_state, 0
00003044, IVT_U1, -0.02
00003044, IVT_MsgID_RX, 2
00003044, IVT_MsgCount, 14
00003044, IVT_Result_state, 0
00003044, IVT_U2, 0.01
00003044, IVT_MsgID_RX, 3
00003044, IVT_MsgCount, 14
00003044, IVT_Result_state, 0
00003044, IVT_U3, 0.033
00003044, IVT_MsgID_RX, 7
00003044, IVT_MsgCount, 12
00003044, IVT_Result_state, 0
00003044, IVT_Wh, 0
00003044, IVT_MsgID_RX, 0
00003044, IVT_MsgCount, 10
00003044, IVT_Result_state, 0
00003044, IVT_I, 0.005
00003044, VCU_wheelSpeed_RL, 0.0
00003044, VCU_wheelSpeed_RR, 0.0
00003047, StateBatteryChargeHV, 98.80000000000001
00003047, StateBatteryHealthHV, 0.0
00003047, StateBatteryPowerHV, 100.80000000000001
00003047, TempCellMax, 24.75
00003047, TempCellMin, 21.25
00003047, StateBMS, Wait_System_Up
00003047, HighestTempThermistor, 6
00003047, BMU_checkFailed, BSPD_FAILED
00003047, BMU_InterlockInitialized, 0
00003048, VoltageCellMuxSelect, 11
00003048, VoltageCell34, 3.87
00003048, VoltageCell35, 3.8698
00003048, VoltageCell36, 3.8685
00003048, RLSpeedKPH, 0.0
00003048, RRSpeedKPH, 0.0
00003048, FLSpeedKPH, 0.0
00003048, FRSpeedKPH, 0.0
00003048, AdjustedVoltageCellMuxSelect, 11
00003048, AdjustedVoltageCell34, 3.8699000000000003
00003048, AdjustedVoltageCell35, 3.8697000000000004
00003048, AdjustedVoltageCell36, 3.8685
00003048, TCTorqueMax, 3.392
00003048, TCLeftSlip, -0.999
00003048, TCRightSlip, -0.999
00003048, TCTorqueAdjustment, 0.0
00003048, TempChannelMuxSelect, 11
00003048, TempChannel34, 24.519999999999996
00003048, TempChannel35, 21.299999999999997
00003048, TempChannel36, 21.310000000000002
00003048, IVT_MsgID_RX, 0
00003048, IVT_MsgCount, 11
00003048, IVT_Result_state, 0
00003048, IVT_I, 0.004
00003048, IVT_MsgID_RX, 7
00003048, IVT_MsgCount, 13
00003048, IVT_Result_state, 0
00003048, IVT_Wh, 0
00003048, ThrottlePercent, 0
00003048, BrakePercent, 0
00003048, brakePressure, 10
00003048, SteeringAngle, -53
00003048, BrakeWhileThrottle, 0
00003076, IVT_MsgID_RX, 0
00003076, IVT_MsgCount, 12
00003076, IVT_Result_state, 0
00003076, IVT_I, 0.005
00003076, VoltageCellMuxSelect, 12
00003076, VoltageCell37, 3.8694
00003076, VoltageCell38, 3.9598
00003076, VoltageCell39, 3.9495
00003076, VCU_wheelSpeed_RL, 0.0
00003076, VCU_wheelSpeed_RR, 0.0
00003076, AdjustedVoltageCellMuxSelect, 12
00003076, AdjustedVoltageCell37, 3.8697000000000004
00003076, AdjustedVoltageCell38, 3.9595000000000002
00003076, AdjustedVoltageCell39, 3.9495
