0.74, BMU_checkFailed, BSPD_FAILED
1.184, TempChannel67, 0.0
1.184, TempChannel68, 0.0
1.184, TempChannel69, 46.24000000000001
1.184, IVT_MsgID_RX, 5
1.184, IVT_MsgCount, 4
1.184, IVT_Result_state, 0
1.184, IVT_W, 0
1.184, IVT_MsgID_RX, 0
1.184, IVT_MsgCount, 4
1.184, IVT_Result_state, 0
1.184, IVT_I, 0.005
1.184, ChannelCurrentRadiator, 0.201
1.184, ChannelCurrentAccFan, 0.228
1.184, ChannelCurrentPump1, 0.0
1.184, ChannelCurrentPump2, 0.214
1.185, ChannelCurrentAUX1, 0.0
1.185, ChannelCurrentAUX2, 0.201
1.185, ChannelCurrentAUX3, 0.0
1.185, ChannelCurrentAUX4, 0.214
1.185, ChannelCurrentBMU, 0.523
1.185, ChannelCurrentCDU, 0.362
1.185, ChannelCurrentTCU, 0.34900000000000003
1.185, ChannelCurrentWSB, 0.657
1.185, ChannelCurrentBrakeLight, 0.0
1.185, ChannelCurrentInverter, 0.0
1.185, VoltageBusHV, 0.0
1.185, VoltageCellMax, 3.548
1.185, VoltageCellMin, 2.7329000000000003
1.185, CurrentBusHV, 0.0
1.185, AMS_PackVoltage, 452.11
1.185, ThrottlePercent, 0
1.185, BrakePercent, 5
1.185, FrontBrakePressure, 21
1.185, SteeringAngle, -31
1.185, BrakeWhileThrottle, 0
1.185, IVT_MsgID_RX, 7
1.185, IVT_MsgCount, 3
1.185, IVT_Result_state, 0
1.185, IVT_Wh, 0
1.233, IVT_MsgID_RX, 5
1.233, IVT_MsgCount, 5
1.233, IVT_Result_state, 0
1.233, IVT_W, 0
1.233, IVT_MsgID_RX, 0
1.233, IVT_MsgCount, 5
1.233, IVT_Result_state, 0
1.233, IVT_I, 0.0
1.233, VoltageCellMuxSelect, 23
1.233, VoltageCell70, 3.4213
1.233, VoltageCell71, 3.14
1.233, VoltageCell72, 3.1174
1.233, VCU_wheelSpeed_RL, 0.0
1.233, VCU_wheelSpeed_RR, 0.0
1.233, AdjustedVoltageCellMuxSelect, 23
1.233, AdjustedVoltageCell70, 3.4213
1.233, AdjustedVoltageCell71, 3.1389
1.233, AdjustedVoltageCell72, 3.1174
1.233, RLSpeedKPH, 0.0
1.233, RRSpeedKPH, 0.0
1.233, FLSpeedKPH, 0.0
1.233, FRSpeedKPH, 0.0
1.233, TempChannelMuxSelect, 23
1.233, TempChannel70, 50.31
1.233, TempChannel71, 47.879999999999995
1.233, TempChannel72, 46.920000000000016
1.233, TCTorqueMax, 3.392
1.233, TCLeftSlip, -0.999
1.233, TCRightSlip, -0.999
1.233, TCTorqueAdjustment, 0.0
1.234, ThrottlePercent, 0
1.234, BrakePercent, 5
1.234, FrontBrakePressure, 21
1.234, SteeringAngle, -31
1.234, BrakeWhileThrottle, 0
1.234, IVT_MsgID_RX, 1
1.234, IVT_MsgCount, 2
1.234, IVT_Result_state, 0
1.234, IVT_U1, -0.033
1.234, IVT_MsgID_RX, 2
1.234, IVT_MsgCount, 2
1.234, IVT_Result_state, 0
1.234, IVT_U2, 0.039
1.234, IVT_MsgID_RX, 3
1.234, IVT_MsgCount, 2
1.234, IVT_Result_state, 0
1.234, IVT_U3, 0.049
1.234, IVT_MsgID_RX, 5
1.234, IVT_MsgCount, 6
1.234, IVT_Result_state, 0
1.234, IVT_W, 0
1.234, IVT_MsgID_RX, 0
1.234, IVT_MsgCount, 6
1.234, IVT_Result_state, 0
1.234, IVT_I, 0.0
1.234, IVT_MsgID_RX, 7
1.234, IVT_MsgCount, 4
1.234, IVT_Result_state, 0
1.234, IVT_Wh, 0
1.234, RRSpeedKPH, 0.0
1.234, RRSpeedRPM, 0
1.234, RLSpeedKPH, 0.0
1.234, RLSpeedRPM, 0.0
1.234, ThrottlePercent, 0
1.234, BrakePercent, 5
1.234, FrontBrakePressure, 14
1.234, SteeringAngle, -31
1.234, BrakeWhileThrottle, 0
1.234, IVT_MsgID_RX, 5
1.234, IVT_MsgCount, 7
1.234, IVT_Result_state, 0
1.234, IVT_W, 0
1.234, VCU_wheelSpeed_RL, 0.0
1.234, VCU_wheelSpeed_RR, 0.0
1.234, IVT_MsgID_RX, 0
1.234, IVT_MsgCount, 7
1.234, IVT_Result_state, 0
1.234, IVT_I, 0.001
1.234, RLSpeedKPH, 0.0
1.234, RRSpeedKPH, 0.0
1.234, FLSpeedKPH, 0.0
1.234, FRSpeedKPH, 0.0
1.234, TCTorqueMax, 3.392
1.234, TCLeftSlip, -0.999
1.234, TCRightSlip, -0.999
1.234, TCTorqueAdjustment, 0.0
1.283, BMU_checkFailed, BSPD_FAILED
1.283, BMU_InterlockInitialized, 0
1.283, VoltageCellMuxSelect, 24
1.283, VoltageCell73, 3.1226000000000003
1.283, VoltageCell74, 3.1209000000000002
1.283, VoltageCell75, 3.1243000000000003
1.283, ThrottlePercent, 0
1.283, BrakePercent, 5
1.283, FrontBrakePressure, 21
1.283, SteeringAngle, -31
1.283, BrakeWhileThrottle, 0
1.283, IVT_MsgID_RX, 7
1.283, IVT_MsgCount, 5
1.283, IVT_Result_state, 0
1.283, IVT_Wh, 0
1.283, IVT_MsgID_RX, 5
1.283, IVT_MsgCount, 8
1.283, IVT_Result_state, 0
1.283, IVT_W, 0
1.283, AdjustedVoltageCellMuxSelect, 24
1.283, AdjustedVoltageCell73, 3.1225
1.283, AdjustedVoltageCell74, 3.1208
1.283, AdjustedVoltageCell75, 3.1242
1.283, IVT_MsgID_RX, 0
1.283, IVT_MsgCount, 8
1.283, IVT_Result_state, 0
1.283, IVT_I, 0.0
1.283, TempChannelMuxSelect, 24
1.283, TempChannel73, 48.390000000000015
1.283, TempChannel74, 48.72
1.283, TempChannel75, 45.20000000000002
1.283, VCU_wheelSpeed_RL, 0.0
1.283, VCU_wheelSpeed_RR, 0.0
1.283, ThrottlePercent, 0
1.283, BrakePercent, 5
1.283, FrontBrakePressure, 16
1.283, SteeringAngle, -31
1.283, BrakeWhileThrottle, 0
1.283, RLSpeedKPH, 0.0
1.283, RRSpeedKPH, 0.0
1.283, FLSpeedKPH, 0.0
1.283, FRSpeedKPH, 0.0
1.283, TCTorqueMax, 3.392
1.283, TCLeftSlip, -0.999
1.283, TCRightSlip, -0.999
1.283, TCTorqueAdjustment, 0.0
1.283, IVT_MsgID_RX, 1
1.283, IVT_MsgCount, 3
1.283, IVT_Result_state, 0
1.283, IVT_U1, -0.014
1.283, IVT_MsgID_RX, 2
1.283, IVT_MsgCount, 3
1.283, IVT_Result_state, 0
1.283, IVT_U2, 0.037
1.284, IVT_MsgID_RX, 3
1.284, IVT_MsgCount, 3
1.284, IVT_Result_state, 0
1.284, IVT_U3, 0.066
1.284, IVT_MsgID_RX, 5
1.284, IVT_MsgCount, 9
1.284, IVT_Result_state, 0
1.284, IVT_W, 0
1.284, IVT_MsgID_RX, 0
1.284, IVT_MsgCount, 9
1.284, IVT_Result_state, 0
1.284, IVT_I, 0.002
1.284, ChannelCurrentRadiator, 0.201
1.284, ChannelCurrentAccFan, 0.214
1.284, ChannelCurrentPump1, 0.0
1.284, ChannelCurrentPump2, 0.214
1.284, ChannelCurrentAUX1, 0.0
1.284, ChannelCurrentAUX2, 0.147
1.284, ChannelCurrentAUX3, 0.0
1.284, ChannelCurrentAUX4, 0.214
1.284, ChannelCurrentBMU, 0.523
1.284, ChannelCurrentCDU, 0.362
1.284, ChannelCurrentTCU, 0.362
1.284, ChannelCurrentWSB, 0.751
1.284, ChannelCurrentBrakeLight, 0.0
1.284, ChannelCurrentInverter, 0.0
1.284, IVT_MsgID_RX, 7
1.284, IVT_MsgCount, 6
1.284, IVT_Result_state, 0
1.284, IVT_Wh, 0
1.284, VoltageBusHV, 0.0
1.284, VoltageCellMax, 3.548
1.284, VoltageCellMin, 2.7329000000000003
1.284, CurrentBusHV, 0.0
1.284, AMS_PackVoltage, 452.11
1.284, ThrottlePercent, 0
1.284, BrakePercent, 5
1.284, FrontBrakePressure, 15
1.284, SteeringAngle, -31
1.284, BrakeWhileThrottle, 0
1.284, StateBatteryChargeHV, 16.7
1.284, StateBatteryHealthHV, 0.0
1.284, StateBatteryPowerHV, 331.90000000000003
1.284, TempCellMax, 156.0
1.284, TempCellMin, 55.0
1.284, StateBMS, Wait_System_Up
1.284, HighestTempThermistor, 0
1.284, IVT_MsgID_RX, 5
1.284, IVT_MsgCount, 10
1.284, IVT_Result_state, 0
1.284, IVT_W, 0
1.284, IVT_MsgID_RX, 0
1.284, IVT_MsgCount, 10
1.284, IVT_Result_state, 0
1.284, IVT_I, 0.006
1.333, VoltageCellMuxSelect, 25
1.333, VoltageCell76, 3.1025
1.333, VoltageCell77, 3.1373
1.333, VoltageCell78, 3.4241
1.333, AdjustedVoltageCellMuxSelect, 25
1.333, AdjustedVoltageCell76, 3.1024000000000003
1.333, AdjustedVoltageCell77, 3.1364
1.333, AdjustedVoltageCell78, 3.4247
1.334, VCU_wheelSpeed_RL, 0.0
1.334, VCU_wheelSpeed_RR, 0.0
1.334, TempChannelMuxSelect, 25
1.334, TempChannel76, 51.06
1.334, TempChannel77, 0.0
1.334, TempChannel78, 0.0
1.334, RLSpeedKPH, 0.0
1.334, RRSpeedKPH, 0.0
1.334, FLSpeedKPH, 0.0
1.334, FRSpeedKPH, 0.0
1.334, TCTorqueMax, 3.392
1.334, TCLeftSlip, -0.999
1.334, TCRightSlip, -0.999
1.334, TCTorqueAdjustment, 0.0
1.334, ThrottlePercent, 0
1.334, BrakePercent, 5
1.334, FrontBrakePressure, 14
1.334, SteeringAngle, -31
1.334, BrakeWhileThrottle, 0
1.334, IVT_MsgID_RX, 7
1.334, IVT_MsgCount, 7
1.334, IVT_Result_state, 0
1.334, IVT_Wh, 0
1.334, IVT_MsgID_RX, 5
1.334, IVT_MsgCount, 11
1.334, IVT_Result_state, 0
1.334, IVT_W, 0
1.334, IVT_MsgID_RX, 0
1.334, IVT_MsgCount, 11
1.334, IVT_Result_state, 0
1.334, IVT_I, 0.001
1.334, ThrottlePercent, 0
1.334, BrakePercent, 5
1.334, FrontBrakePressure, 21
1.334, SteeringAngle, -31
1.334, BrakeWhileThrottle, 0
1.334, IVT_MsgID_RX, 1
1.334, IVT_MsgCount, 4
1.334, IVT_Result_state, 0
1.334, IVT_U1, -0.039
1.334, IVT_MsgID_RX, 2
1.334, IVT_MsgCount, 4
1.334, IVT_Result_state, 0
1.334, IVT_U2, 0.029
1.334, IVT_MsgID_RX, 3
1.334, IVT_MsgCount, 4
1.334, IVT_Result_state, 0
1.334, IVT_U3, 0.049
1.334, IVT_MsgID_RX, 5
1.334, IVT_MsgCount, 12
1.334, IVT_Result_state, 0
1.334, IVT_W, 0
1.335, IVT_MsgID_RX, 0
1.335, IVT_MsgCount, 12
1.335, IVT_Result_state, 0
1.335, IVT_I, 0.002
1.335, VCU_wheelSpeed_RL, 0.0
1.335, VCU_wheelSpeed_RR, 0.0
1.335, IVT_MsgID_RX, 7
1.335, IVT_MsgCount, 8
1.335, IVT_Result_state, 0
1.335, IVT_Wh, 0
1.335, RLSpeedKPH, 0.0
1.335, RRSpeedKPH, 0.0
1.335, FLSpeedKPH, 0.0
1.335, FRSpeedKPH, 0.0
1.335, TCTorqueMax, 3.392
1.335, TCLeftSlip, -0.999
1.335, TCRightSlip, -0.999
1.335, TCTorqueAdjustment, 0.0
1.383, ThrottlePercent, 0
1.383, BrakePercent, 5
1.383, FrontBrakePressure, 14
1.383, SteeringAngle, -31
1.383, BrakeWhileThrottle, 0
1.383, BMU_checkFailed, BSPD_FAILED
1.383, BMU_InterlockInitialized, 0
1.383, VoltageCellMuxSelect, 26
1.383, VoltageCell79, 3.4173
1.383, VoltageCell80, 3.4250000000000003
1.383, VoltageCell81, 3.1484
1.383, AdjustedVoltageCellMuxSelect, 26
1.383, AdjustedVoltageCell79, 3.4172000000000002
1.383, AdjustedVoltageCell80, 3.4249
1.383, AdjustedVoltageCell81, 3.1476
1.383, IVT_MsgID_RX, 5
1.383, IVT_MsgCount, 13
1.383, IVT_Result_state, 0
1.383, IVT_W, 0
1.383, IVT_MsgID_RX, 0
1.383, IVT_MsgCount, 13
1.383, IVT_Result_state, 0
1.383, IVT_I, 0.005
1.383, TempChannelMuxSelect, 26
1.383, TempChannel79, 0.0
1.383, TempChannel80, 0.0
1.383, TempChannel81, 0.0
1.383, IVT_MsgID_RX, 7
1.383, IVT_MsgCount, 9
1.383, IVT_Result_state, 0
1.383, IVT_Wh, 0
1.383, ThrottlePercent, 0
1.383, BrakePercent, 5
1.383, FrontBrakePressure, 14
1.383, SteeringAngle, -31
1.383, BrakeWhileThrottle, 0
1.384, IVT_MsgID_RX, 5
1.384, IVT_MsgCount, 14
1.384, IVT_Result_state, 0
1.384, IVT_W, 0
1.384, IVT_MsgID_RX, 0
1.384, IVT_MsgCount, 14
1.384, IVT_Result_state, 0
1.384, IVT_I, 0.004
1.384, VCU_wheelSpeed_RL, 0.0
1.384, VCU_wheelSpeed_RR, 0.0
1.384, RLSpeedKPH, 0.0
1.384, RRSpeedKPH, 0.0
1.384, FLSpeedKPH, 0.0
1.384, FRSpeedKPH, 0.0
1.384, ChannelCurrentRadiator, 0.201
1.384, ChannelCurrentAccFan, 0.187
1.384, ChannelCurrentPump1, 0.0
1.384, ChannelCurrentPump2, 0.214
1.384, ChannelCurrentAUX1, 0.0
1.384, ChannelCurrentAUX2, 0.187
1.384, ChannelCurrentAUX3, 0.0
1.384, ChannelCurrentAUX4, 0.214
1.384, ChannelCurrentBMU, 0.537
1.384, ChannelCurrentCDU, 0.41600000000000004
1.384, ChannelCurrentTCU, 0.362
1.384, ChannelCurrentWSB, 0.631
1.384, ChannelCurrentBrakeLight, 0.0
1.384, ChannelCurrentInverter, 0.0
1.384, TCTorqueMax, 3.392
1.384, TCLeftSlip, -0.999
1.384, TCRightSlip, -0.999
1.384, TCTorqueAdjustment, 0.0
1.384, VoltageBusHV, 0.0
1.384, VoltageCellMax, 3.548
1.384, VoltageCellMin, 2.7329000000000003
1.384, CurrentBusHV, 0.0
1.384, ThrottlePercent, 0
1.384, BrakePercent, 5
1.384, FrontBrakePressure, 16
1.384, SteeringAngle, -31
1.384, BrakeWhileThrottle, 0
1.384, AMS_PackVoltage, 452.11
1.384, IVT_MsgID_RX, 1
1.384, IVT_MsgCount, 5
1.384, IVT_Result_state, 0
1.384, IVT_U1, -0.029
1.384, IVT_MsgID_RX, 2
1.384, IVT_MsgCount, 5
1.384, IVT_Result_state, 0
1.384, IVT_U2, 0.054
1.384, IVT_MsgID_RX, 3
1.384, IVT_MsgCount, 5
1.384, IVT_Result_state, 0
1.384, IVT_U3, 0.037
1.385, IVT_MsgID_RX, 5
1.385, IVT_MsgCount, 15
1.385, IVT_Result_state, 0
1.385, IVT_W, 0
1.385, IVT_MsgID_RX, 0
1.385, IVT_MsgCount, 15
1.385, IVT_Result_state, 0
1.385, IVT_I, 0.001
1.433, IMD_R_iso_corrected, 0
1.433, IMD_R_iso_status, 252
1.433, IMD_R_Measurement_Counter, 1
1.433, IMD_Faults, 512
1.433, IMD_Device_activity, 1
1.433, IVT_MsgID_RX, 7
1.433, IVT_MsgCount, 10
1.433, IVT_Result_state, 0
1.433, IVT_Wh, 0
1.433, VCU_wheelSpeed_RL, 0.0
1.433, VCU_wheelSpeed_RR, 0.0
1.433, ThrottlePercent, 0
1.433, BrakePercent, 5
1.433, FrontBrakePressure, 18
1.433, SteeringAngle, -31
1.433, BrakeWhileThrottle, 0
1.433, RLSpeedKPH, 0.0
1.433, RRSpeedKPH, 0.0
1.433, FLSpeedKPH, 0.0
1.433, FRSpeedKPH, 0.0
1.433, IVT_MsgID_RX, 5
1.433, IVT_MsgCount, 0
1.433, IVT_Result_state, 0
1.433, IVT_W, 0
1.433, TCTorqueMax, 3.392
1.433, TCLeftSlip, -0.999
1.433, TCRightSlip, -0.999
1.433, TCTorqueAdjustment, 0.0
1.433, IVT_MsgID_RX, 0
1.433, IVT_MsgCount, 0
1.433, IVT_Result_state, 0
1.433, IVT_I, 0.002
1.433, VoltageCellMuxSelect, 27
1.433, VoltageCell82, 3.1246
1.433, VoltageCell83, 3.1334
1.433, VoltageCell84, 3.1281000000000003
1.433, AdjustedVoltageCellMuxSelect, 27
1.433, AdjustedVoltageCell82, 3.1245000000000003
1.433, AdjustedVoltageCell83, 3.1332
1.433, AdjustedVoltageCell84, 3.1279000000000003
1.433, TempChannelMuxSelect, 27
1.433, TempChannel82, 54.56
1.433, TempChannel83, 55.20000000000002
1.433, TempChannel84, 51.22999999999999
1.434, IVT_MsgID_RX, 7
1.434, IVT_MsgCount, 11
1.434, IVT_Result_state, 0
1.434, IVT_Wh, 0
1.434, ThrottlePercent, 0
1.434, BrakePercent, 5
1.434, FrontBrakePressure, 21
1.434, SteeringAngle, -31
1.434, BrakeWhileThrottle, 0
1.434, IVT_MsgID_RX, 5
1.434, IVT_MsgCount, 1
1.434, IVT_Result_state, 0
1.434, IVT_W, 0
1.434, IVT_MsgID_RX, 0
1.434, IVT_MsgCount, 1
1.434, IVT_Result_state, 0
1.434, IVT_I, 0.004
1.434, VCU_wheelSpeed_RL, 0.0
1.434, VCU_wheelSpeed_RR, 0.0
1.483, RLSpeedKPH, 0.0
1.483, RRSpeedKPH, 0.0
1.483, FLSpeedKPH, 0.0
1.483, FRSpeedKPH, 0.0
1.483, TCTorqueMax, 3.392
1.483, TCLeftSlip, -0.999
1.483, TCRightSlip, -0.999
1.483, TCTorqueAdjustment, 0.0
1.483, ThrottlePercent, 0
1.483, BrakePercent, 5
1.483, FrontBrakePressure, 19
1.483, SteeringAngle, -31
1.483, BrakeWhileThrottle, 0
1.483, BMU_checkFailed, BSPD_FAILED
1.483, BMU_InterlockInitialized, 0
1.483, VoltageCellMuxSelect, 28
1.483, VoltageCell85, 3.1295
1.483, VoltageCell86, 3.1167000000000002
1.483, VoltageCell87, 3.1469
1.483, IVT_MsgID_RX, 1
1.483, IVT_MsgCount, 6
1.483, IVT_Result_state, 0
1.483, IVT_U1, 0.004
1.483, IVT_MsgID_RX, 2
1.483, IVT_MsgCount, 6
1.483, IVT_Result_state, 0
1.483, IVT_U2, 0.033
1.483, IVT_MsgID_RX, 3
1.483, IVT_MsgCount, 6
1.483, IVT_Result_state, 0
1.483, IVT_U3, 0.033
1.483, IVT_MsgID_RX, 5
1.483, IVT_MsgCount, 2
1.483, IVT_Result_state, 0
1.483, IVT_W, 0
1.484, AdjustedVoltageCellMuxSelect, 28
1.484, AdjustedVoltageCell85, 3.1294
1.484, AdjustedVoltageCell86, 3.1165000000000003
1.484, AdjustedVoltageCell87, 3.1461
1.484, IVT_MsgID_RX, 0
1.484, IVT_MsgCount, 2
1.484, IVT_Result_state, 0
1.484, IVT_I, 0.001
1.484, TempChannelMuxSelect, 28
1.484, TempChannel85, 52.25999999999999
1.484, TempChannel86, 50.18000000000001
1.484, TempChannel87, 48.84
1.484, IVT_MsgID_RX, 7
1.484, IVT_MsgCount, 12
1.484, IVT_Result_state, 0
1.484, IVT_Wh, 0
1.484, ThrottlePercent, 0
1.484, BrakePercent, 5
1.484, FrontBrakePressure, 16
1.484, SteeringAngle, -31
1.484, BrakeWhileThrottle, 0
1.484, IVT_MsgID_RX, 5
1.484, IVT_MsgCount, 3
1.484, IVT_Result_state, 0
1.484, IVT_W, 0
1.484, IVT_MsgID_RX, 0
1.484, IVT_MsgCount, 3
1.484, IVT_Result_state, 0
1.484, IVT_I, 0.001
1.484, ChannelCurrentRadiator, 0.214
1.484, ChannelCurrentAccFan, 0.214
1.484, ChannelCurrentPump1, 0.0
1.484, ChannelCurrentPump2, 0.214
1.484, ChannelCurrentAUX1, 0.0
1.484, ChannelCurrentAUX2, 0.187
1.484, ChannelCurrentAUX3, 0.0
1.484, ChannelCurrentAUX4, 0.161
1.484, ChannelCurrentBMU, 0.496
1.484, ChannelCurrentCDU, 0.41600000000000004
1.484, ChannelCurrentTCU, 0.375
1.484, ChannelCurrentWSB, 0.617
1.484, ChannelCurrentBrakeLight, 0.0
1.484, ChannelCurrentInverter, 0.0
1.484, VCU_wheelSpeed_RL, 0.0
1.484, VCU_wheelSpeed_RR, 0.0
1.484, RLSpeedKPH, 0.0
1.484, RRSpeedKPH, 0.0
1.484, FLSpeedKPH, 0.0
1.484, FRSpeedKPH, 0.0
1.484, TCTorqueMax, 3.392
1.484, TCLeftSlip, -0.999
1.484, TCRightSlip, -0.999
1.484, TCTorqueAdjustment, 0.0
1.484, IVT_MsgID_RX, 7
1.484, IVT_MsgCount, 13
1.484, IVT_Result_state, 0
1.484, IVT_Wh, 0
1.485, ThrottlePercent, 0
1.485, BrakePercent, 5
1.485, FrontBrakePressure, 20
1.485, SteeringAngle, -31
1.485, BrakeWhileThrottle, 0
1.485, IVT_MsgID_RX, 5
1.485, IVT_MsgCount, 4
1.485, IVT_Result_state, 0
1.485, IVT_W, 0
1.485, VoltageBusHV, 0.0
1.485, VoltageCellMax, 3.548
1.485, VoltageCellMin, 2.733
1.485, CurrentBusHV, 0.0
1.485, AMS_PackVoltage, 452.11
1.485, IVT_MsgID_RX, 0
1.485, IVT_MsgCount, 4
1.485, IVT_Result_state, 0
1.485, IVT_I, 0.002
1.533, IMD_R_iso_corrected, 0
1.533, IMD_R_iso_status, 252
1.533, IMD_R_Measurement_Counter, 1
1.533, IMD_Faults, 512
1.533, IMD_Device_activity, 1
1.533, VoltageCellMuxSelect, 29
1.533, VoltageCell88, 3.4290000000000003
1.533, VoltageCell89, 3.4193000000000002
1.533, VoltageCell90, 3.4201
1.533, AdjustedVoltageCellMuxSelect, 29
1.533, AdjustedVoltageCell88, 3.4297
1.533, AdjustedVoltageCell89, 3.4193000000000002
1.533, AdjustedVoltageCell90, 3.4200000000000004
1.533, TempChannelMuxSelect, 29
1.533, TempChannel88, 24.519999999999996
1.533, TempChannel89, 55.30000000000001
1.533, TempChannel90, 50.49000000000001
1.533, ThrottlePercent, 0
1.533, BrakePercent, 5
1.533, FrontBrakePressure, 19
1.533, SteeringAngle, -31
1.533, BrakeWhileThrottle, 0
1.533, IVT_MsgID_RX, 1
1.533, IVT_MsgCount, 7
1.533, IVT_Result_state, 0
1.533, IVT_U1, -0.004
1.533, IVT_MsgID_RX, 2
1.533, IVT_MsgCount, 7
1.533, IVT_Result_state, 0
1.533, IVT_U2, 0.068
1.533, IVT_MsgID_RX, 3
1.533, IVT_MsgCount, 7
1.533, IVT_Result_state, 0
1.533, IVT_U3, 0.058
1.534, IVT_MsgID_RX, 5
1.534, IVT_MsgCount, 5
1.534, IVT_Result_state, 0
1.534, IVT_W, 0
1.534, IVT_MsgID_RX, 0
1.534, IVT_MsgCount, 5
1.534, IVT_Result_state, 0
1.534, IVT_I, 0.0
1.534, VCU_wheelSpeed_RL, 0.0
1.534, VCU_wheelSpeed_RR, 0.0
1.534, RLSpeedKPH, 0.0
1.534, RRSpeedKPH, 0.0
1.534, FLSpeedKPH, 0.0
1.534, FRSpeedKPH, 0.0
1.534, IVT_MsgID_RX, 7
1.534, IVT_MsgCount, 14
1.534, IVT_Result_state, 0
1.534, IVT_Wh, 0
1.534, TCTorqueMax, 3.392
1.534, TCLeftSlip, -0.999
1.534, TCRightSlip, -0.999
1.534, TCTorqueAdjustment, 0.0
1.534, ThrottlePercent, 0
1.534, BrakePercent, 5
1.534, FrontBrakePressure, 21
1.534, SteeringAngle, -31
1.534, BrakeWhileThrottle, 0
1.534, IVT_MsgID_RX, 5
1.534, IVT_MsgCount, 6
1.534, IVT_Result_state, 0
1.534, IVT_W, 0
1.534, IVT_MsgID_RX, 0
1.534, IVT_MsgCount, 6
1.534, IVT_Result_state, 0
1.534, IVT_I, 0.0
1.534, StateBatteryChargeHV, 16.7
1.534, StateBatteryHealthHV, 0.0
1.534, StateBatteryPowerHV, 331.90000000000003
1.534, TempCellMax, 156.0
1.534, TempCellMin, 55.0
1.534, StateBMS, Wait_System_Up
1.534, HighestTempThermistor, 0
1.583, IVT_MsgID_RX, 7
1.583, IVT_MsgCount, 15
1.583, IVT_Result_state, 0
1.583, IVT_Wh, 0
1.583, BMU_checkFailed, BSPD_FAILED
1.583, BMU_InterlockInitialized, 0
1.583, VoltageCellMuxSelect, 30
1.583, VoltageCell91, 3.141
1.583, VoltageCell92, 3.1214
1.583, VoltageCell93, 3.1274
1.583, VCU_wheelSpeed_RL, 0.0
1.583, VCU_wheelSpeed_RR, 0.0
1.584, ThrottlePercent, 0
1.584, BrakePercent, 5
1.584, FrontBrakePressure, 21
1.584, SteeringAngle, -31
1.584, BrakeWhileThrottle, 0
1.584, IVT_MsgID_RX, 5
1.584, IVT_MsgCount, 7
1.584, IVT_Result_state, 0
1.584, IVT_W, 0
1.584, AdjustedVoltageCellMuxSelect, 30
1.584, AdjustedVoltageCell91, 3.1398
1.584, AdjustedVoltageCell92, 3.1212
1.584, AdjustedVoltageCell93, 3.1273
1.584, RLSpeedKPH, 0.0
1.584, RRSpeedKPH, 0.0
1.584, FLSpeedKPH, 0.0
1.584, FRSpeedKPH, 0.0
1.584, IVT_MsgID_RX, 0
1.584, IVT_MsgCount, 7
1.584, IVT_Result_state, 0
1.584, IVT_I, 0.006
1.584, TCTorqueMax, 3.392
1.584, TCLeftSlip, -0.999
1.584, TCRightSlip, -0.999
1.584, TCTorqueAdjustment, 0.0
1.584, TempChannelMuxSelect, 30
1.584, TempChannel91, 48.81
1.584, TempChannel92, 49.890000000000015
1.584, TempChannel93, 0.0
1.584, VoltageBusLV, 11.322000000000001
1.584, CurrentBusLV, 0.0
1.584, PowerBusLV, 0
1.584, ThrottlePercent, 0
1.584, BrakePercent, 5
1.584, FrontBrakePressure, 21
1.584, SteeringAngle, -31
1.584, BrakeWhileThrottle, 0
1.584, IVT_MsgID_RX, 1
1.584, IVT_MsgCount, 8
1.584, IVT_Result_state, 0
1.584, IVT_U1, 0.0
1.584, IVT_MsgID_RX, 2
1.584, IVT_MsgCount, 8
1.584, IVT_Result_state, 0
1.584, IVT_U2, 0.033
1.584, IVT_MsgID_RX, 3
1.584, IVT_MsgCount, 8
1.584, IVT_Result_state, 0
1.584, IVT_U3, 0.054
1.584, IVT_MsgID_RX, 5
1.584, IVT_MsgCount, 8
1.584, IVT_Result_state, 0
1.584, IVT_W, 0
1.584, IVT_MsgID_RX, 0
1.584, IVT_MsgCount, 8
1.584, IVT_Result_state, 0
1.584, IVT_I, 0.01
1.585, IVT_MsgID_RX, 7
1.585, IVT_MsgCount, 0
1.585, IVT_Result_state, 0
1.585, IVT_Wh, 0
1.585, ChannelCurrentRadiator, 0.214
1.585, ChannelCurrentAccFan, 0.214
1.585, ChannelCurrentPump1, 0.0
1.585, ChannelCurrentPump2, 0.214
1.585, ChannelCurrentAUX1, 0.0
1.585, ChannelCurrentAUX2, 0.214
1.585, ChannelCurrentAUX3, 0.0
1.585, ChannelCurrentAUX4, 0.187
1.585, ChannelCurrentBMU, 0.55
1.585, ChannelCurrentCDU, 0.456
1.585, ChannelCurrentTCU, 0.362
1.585, ChannelCurrentWSB, 0.671
1.585, ChannelCurrentBrakeLight, 0.0
1.585, ChannelCurrentInverter, 0.0
1.585, VCU_wheelSpeed_RL, 0.0
1.585, VCU_wheelSpeed_RR, 0.0
1.585, RLSpeedKPH, 0.0
1.585, RRSpeedKPH, 0.0
1.585, FLSpeedKPH, 0.0
1.585, FRSpeedKPH, 0.0
1.585, TCTorqueMax, 3.392
1.585, TCLeftSlip, -0.999
1.585, TCRightSlip, -0.999
1.585, TCTorqueAdjustment, 0.0
1.585, IVT_MsgID_RX, 5
1.585, IVT_MsgCount, 9
1.585, IVT_Result_state, 0
1.585, IVT_W, 0
1.585, ThrottlePercent, 0
1.585, BrakePercent, 5
1.585, FrontBrakePressure, 21
1.585, SteeringAngle, -31
