0.208, BMU_checkFailed, BSPD_FAILED
2.992, TempChannel37, 21.64
2.992, TempChannel38, 21.650000000000006
2.992, TempChannel39, 21.480000000000004
2.992, IVT_MsgID_RX, 5
2.992, IVT_MsgCount, 15
2.992, IVT_Result_state, 0
2.992, IVT_W, 0
2.992, IVT_MsgID_RX, 0
2.992, IVT_MsgCount, 15
2.992, IVT_Result_state, 0
2.992, IVT_I, 0.001
2.994, ChannelCurrentRadiator, 0.201
2.994, ChannelCurrentAccFan, 0.214
2.994, ChannelCurrentPump1, 0.0
2.994, ChannelCurrentPump2, 0.214
2.994, ChannelCurrentAUX1, 0.0
2.994, ChannelCurrentAUX2, 0.201
2.994, ChannelCurrentAUX3, 0.0
2.994, ChannelCurrentAUX4, 0.187
2.994, ChannelCurrentBMU, 0.5630000000000001
2.994, ChannelCurrentCDU, 0.456
2.994, ChannelCurrentTCU, 0.322
2.994, ChannelCurrentWSB, 0.684
2.994, ChannelCurrentBrakeLight, 0.0
2.994, ChannelCurrentInverter, 0.0
2.994, ThrottlePercent, 0
2.994, BrakePercent, 0
2.994, FrontBrakePressure, 14
2.994, SteeringAngle, -102
2.994, BrakeWhileThrottle, 0
2.994, VCU_wheelSpeed_RL, 0.0
2.994, VCU_wheelSpeed_RR, 0.0
2.994, RLSpeedKPH, 0.0
2.994, RRSpeedKPH, 0.0
2.994, FLSpeedKPH, 0.0
2.994, FRSpeedKPH, 0.0
2.994, TCTorqueMax, 5.0
2.994, TCLeftSlip, -0.999
2.994, TCRightSlip, -0.999
2.994, TCTorqueAdjustment, 0.0
2.994, ThrottlePercent, 0
2.994, BrakePercent, 0
2.994, FrontBrakePressure, 16
2.994, SteeringAngle, -102
2.994, BrakeWhileThrottle, 0
2.994, IVT_MsgID_RX, 1
2.994, IVT_MsgCount, 0
2.994, IVT_Result_state, 0
2.994, IVT_U1, -0.031
2.994, IVT_MsgID_RX, 2
2.994, IVT_MsgCount, 0
2.994, IVT_Result_state, 0
2.994, IVT_U2, 0.012
2.994, IVT_MsgID_RX, 3
2.994, IVT_MsgCount, 0
2.994, IVT_Result_state, 0
2.994, IVT_U3, 0.06
2.994, IVT_MsgID_RX, 5
2.994, IVT_MsgCount, 0
2.994, IVT_Result_state, 0
2.994, IVT_W, 0
2.994, IVT_MsgID_RX, 0
2.994, IVT_MsgCount, 0
2.994, IVT_Result_state, 0
2.994, IVT_I, 0.001
3.041, IMD_R_iso_corrected, 154
3.041, IMD_R_iso_status, 252
3.041, IMD_R_Measurement_Counter, 3
3.041, IMD_Faults, 512
3.041, IMD_Device_activity, 1
3.042, IVT_MsgID_RX, 7
3.042, IVT_MsgCount, 0
3.042, IVT_Result_state, 0
3.042, IVT_Wh, 0
3.042, ThrottlePercent, 0
3.042, BrakePercent, 0
3.042, FrontBrakePressure, 14
3.042, SteeringAngle, -102
3.042, BrakeWhileThrottle, 0
3.042, VoltageBusHV, 0.0
3.042, VoltageCellMax, 3.9903000000000004
3.042, VoltageCellMin, 3.7486
3.042, CurrentBusHV, 0.0
3.042, AMS_PackVoltage, 532.54
3.042, VCU_Heartbeat_dummydata, 0
3.042, ThrottlePercent, 0
3.042, BrakePercent, 0
3.042, FrontBrakePressure, 19
3.042, SteeringAngle, -102
3.042, BrakeWhileThrottle, 0
3.042, StateBatteryChargeHV, 98.30000000000001
3.042, StateBatteryHealthHV, 0.0
3.042, StateBatteryPowerHV, 100.80000000000001
3.042, TempCellMax, 24.75
3.042, TempCellMin, 21.5
3.042, StateBMS, Wait_System_Up
3.042, HighestTempThermistor, 6
3.042, IVT_MsgID_RX, 5
3.042, IVT_MsgCount, 1
3.042, IVT_Result_state, 0
3.042, IVT_W, 0
3.042, BMU_Heartbeat_dummydata, 0
3.042, DTC_CODE, 41
3.042, DTC_Severity, 4
3.042, DTC_Data, 1
3.042, FanPeriod, -112
3.042, BMU_checkFailed, BSPD_FAILED
3.042, BMU_InterlockInitialized, 0
3.042, IVT_MsgID_RX, 0
3.042, IVT_MsgCount, 1
3.042, IVT_Result_state, 0
3.042, IVT_I, 0.007
3.042, BrakePressureBMU, 459.0
3.044, VoltageCellMuxSelect, 13
3.044, VoltageCell40, 3.8874
3.044, VoltageCell41, 3.7971000000000004
3.044, VoltageCell42, 3.8280000000000003
3.044, RearBrakePressure, 6
3.044, BrakeTempFront, -31.090000000000003
3.044, BrakeTempFrontAccuracy, 1
3.044, AdjustedVoltageCellMuxSelect, 13
3.044, AdjustedVoltageCell40, 3.8874
3.044, AdjustedVoltageCell41, 3.7958000000000003
3.044, AdjustedVoltageCell42, 3.8279
3.044, VCU_wheelSpeed_RL, 0.0
3.044, VCU_wheelSpeed_RR, 0.0
3.044, ThrottlePercent, 0
3.044, BrakePercent, 0
3.044, FrontBrakePressure, 15
3.044, SteeringAngle, -102
3.044, BrakeWhileThrottle, 0
3.044, TempChannelMuxSelect, 13
3.044, TempChannel40, 21.64
3.044, TempChannel41, 21.620000000000005
3.044, TempChannel42, 21.75
3.044, RLSpeedKPH, 0.0
3.044, RRSpeedKPH, 0.0
3.044, FLSpeedKPH, 0.0
3.044, FRSpeedKPH, 0.0
3.044, TCTorqueMax, 5.0
3.044, TCLeftSlip, -0.999
3.044, TCRightSlip, -0.999
3.044, TCTorqueAdjustment, 0.0
3.044, IVT_MsgID_RX, 7
3.044, IVT_MsgCount, 1
3.044, IVT_Result_state, 0
3.044, IVT_Wh, 0
3.044, ThrottlePercent, 0
3.044, BrakePercent, 0
3.044, FrontBrakePressure, 16
3.044, SteeringAngle, -102
3.044, BrakeWhileThrottle, 0
3.044, IVT_MsgID_RX, 5
3.044, IVT_MsgCount, 2
3.044, IVT_Result_state, 0
3.044, IVT_W, 0
3.044, IVT_MsgID_RX, 0
3.044, IVT_MsgCount, 2
3.044, IVT_Result_state, 0
3.044, IVT_I, 0.002
3.044, ThrottlePercent, 0
3.044, BrakePercent, 0
3.044, FrontBrakePressure, 16
3.044, SteeringAngle, -102
3.044, BrakeWhileThrottle, 0
3.091, ThrottlePercent, 0
3.091, BrakePercent, 0
3.091, FrontBrakePressure, 13
3.091, SteeringAngle, -102
3.091, BrakeWhileThrottle, 0
3.092, IVT_MsgID_RX, 1
3.092, IVT_MsgCount, 1
3.092, IVT_Result_state, 0
3.092, IVT_U1, -0.02
3.092, IVT_MsgID_RX, 2
3.092, IVT_MsgCount, 1
3.092, IVT_Result_state, 0
3.092, IVT_U2, 0.027
3.092, IVT_MsgID_RX, 3
3.092, IVT_MsgCount, 1
3.092, IVT_Result_state, 0
3.092, IVT_U3, 0.037
3.092, IVT_MsgID_RX, 5
3.092, IVT_MsgCount, 3
3.092, IVT_Result_state, 0
3.092, IVT_W, 0
3.092, IVT_MsgID_RX, 0
3.092, IVT_MsgCount, 3
3.092, IVT_Result_state, 0
3.092, IVT_I, 0.004
3.092, VCU_wheelSpeed_RL, 0.0
3.092, VCU_wheelSpeed_RR, 0.0
3.092, RLSpeedKPH, 0.0
3.092, RRSpeedKPH, 0.0
3.092, FLSpeedKPH, 0.0
3.092, FRSpeedKPH, 0.0
3.092, IVT_MsgID_RX, 7
3.092, IVT_MsgCount, 2
3.092, IVT_Result_state, 0
3.092, IVT_Wh, 0
3.092, TCTorqueMax, 5.0
3.092, TCLeftSlip, -0.999
3.092, TCRightSlip, -0.999
3.092, TCTorqueAdjustment, 0.0
3.092, ThrottlePercent, 0
3.092, BrakePercent, 0
3.092, FrontBrakePressure, 14
3.092, SteeringAngle, -102
3.092, BrakeWhileThrottle, 0
3.092, VoltageCellMuxSelect, 14
3.092, VoltageCell43, 3.8294
3.092, VoltageCell44, 3.8278000000000003
3.092, VoltageCell45, 3.8301000000000003
3.092, VoltageBusLV, 12.344
3.092, CurrentBusLV, 0.0
3.092, PowerBusLV, 0
3.092, AdjustedVoltageCellMuxSelect, 14
3.092, AdjustedVoltageCell43, 3.8293000000000004
3.092, AdjustedVoltageCell44, 3.8279
3.092, AdjustedVoltageCell45, 3.8301000000000003
3.092, ThrottlePercent, 0
3.092, BrakePercent, 0
3.092, FrontBrakePressure, 19
3.092, SteeringAngle, -102
3.092, BrakeWhileThrottle, 0
3.092, TempChannelMuxSelect, 14
3.092, TempChannel43, 21.650000000000006
3.092, TempChannel44, 21.620000000000005
3.092, TempChannel45, 21.689999999999998
3.094, IVT_MsgID_RX, 5
3.094, IVT_MsgCount, 4
3.094, IVT_Result_state, 0
3.094, IVT_W, 0
3.094, IVT_MsgID_RX, 0
3.094, IVT_MsgCount, 4
3.094, IVT_Result_state, 0
3.094, IVT_I, 0.005
3.094, ChannelCurrentRadiator, 0.214
3.094, ChannelCurrentAccFan, 0.228
3.094, ChannelCurrentPump1, 0.0
3.094, ChannelCurrentPump2, 0.187
3.094, ChannelCurrentAUX1, 0.0
3.094, ChannelCurrentAUX2, 0.228
3.094, ChannelCurrentAUX3, 0.0
3.094, ChannelCurrentAUX4, 0.214
3.094, ChannelCurrentBMU, 0.496
3.094, ChannelCurrentCDU, 0.456
3.094, ChannelCurrentTCU, 0.34900000000000003
3.094, ChannelCurrentWSB, 0.711
3.094, ChannelCurrentBrakeLight, 0.0
3.094, ChannelCurrentInverter, 0.0
3.094, ThrottlePercent, 0
3.094, BrakePercent, 0
3.094, FrontBrakePressure, 20
3.094, SteeringAngle, -102
3.094, BrakeWhileThrottle, 0
3.094, IVT_MsgID_RX, 7
3.094, IVT_MsgCount, 3
3.094, IVT_Result_state, 0
3.094, IVT_Wh, 0
3.094, VCU_wheelSpeed_RL, 0.0
3.094, VCU_wheelSpeed_RR, 0.0
3.094, ThrottlePercent, 0
3.094, BrakePercent, 0
3.094, FrontBrakePressure, 10
3.094, SteeringAngle, -102
3.094, BrakeWhileThrottle, 0
3.094, IVT_MsgID_RX, 5
3.094, IVT_MsgCount, 5
3.094, IVT_Result_state, 0
3.094, IVT_W, 0
3.094, RLSpeedKPH, 0.0
3.094, RRSpeedKPH, 0.0
3.094, FLSpeedKPH, 0.0
3.094, FRSpeedKPH, 0.0
3.094, IVT_MsgID_RX, 0
3.094, IVT_MsgCount, 5
3.094, IVT_Result_state, 0
3.094, IVT_I, 0.001
3.094, TCTorqueMax, 5.0
3.094, TCLeftSlip, -0.999
3.094, TCRightSlip, -0.999
3.094, TCTorqueAdjustment, 0.0
3.141, IMD_R_iso_corrected, 154
3.141, IMD_R_iso_status, 252
3.141, IMD_R_Measurement_Counter, 3
3.141, IMD_Faults, 512
3.141, IMD_Device_activity, 1
3.141, ThrottlePercent, 0
3.141, BrakePercent, 0
3.141, FrontBrakePressure, 19
3.141, SteeringAngle, -102
3.141, BrakeWhileThrottle, 0
3.141, VoltageBusHV, 0.0
3.141, VoltageCellMax, 3.9896000000000003
3.141, VoltageCellMin, 3.7487000000000004
3.141, CurrentBusHV, 0.0
3.141, AMS_PackVoltage, 532.54
3.141, ThrottlePercent, 0
3.141, BrakePercent, 0
3.141, FrontBrakePressure, 19
3.141, SteeringAngle, -102
3.141, BrakeWhileThrottle, 0
3.141, IVT_MsgID_RX, 1
3.141, IVT_MsgCount, 2
3.141, IVT_Result_state, 0
3.141, IVT_U1, -0.004
3.141, IVT_MsgID_RX, 2
3.141, IVT_MsgCount, 2
3.141, IVT_Result_state, 0
3.141, IVT_U2, 0.033
3.141, IVT_MsgID_RX, 3
3.141, IVT_MsgCount, 2
3.141, IVT_Result_state, 0
3.141, IVT_U3, 0.022
3.141, IVT_MsgID_RX, 5
3.141, IVT_MsgCount, 6
3.141, IVT_Result_state, 0
3.141, IVT_W, 0
3.141, IVT_MsgID_RX, 0
3.141, IVT_MsgCount, 6
3.141, IVT_Result_state, 0
3.141, IVT_I, 0.006
3.141, RearBrakePressure, 5
3.141, BrakeTempFront, -31.090000000000003
3.141, BrakeTempFrontAccuracy, 1
3.141, IVT_MsgID_RX, 7
3.141, IVT_MsgCount, 4
3.141, IVT_Result_state, 0
3.141, IVT_Wh, 0
3.141, ThrottlePercent, 0
3.141, BrakePercent, 0
3.141, FrontBrakePressure, 20
3.141, SteeringAngle, -102
3.141, BrakeWhileThrottle, 0
3.141, StateBatteryChargeHV, 98.30000000000001
3.141, StateBatteryHealthHV, 0.0
3.141, StateBatteryPowerHV, 100.80000000000001
3.141, TempCellMax, 24.75
3.141, TempCellMin, 21.5
3.141, StateBMS, Wait_System_Up
3.141, HighestTempThermistor, 6
3.142, BMU_checkFailed, BSPD_FAILED
3.142, BMU_InterlockInitialized, 0
3.142, VoltageCellMuxSelect, 15
3.142, VoltageCell46, 3.8317
3.142, VoltageCell47, 3.7937000000000003
3.142, VoltageCell48, 3.9904
3.142, VCU_wheelSpeed_RL, 0.0
3.142, VCU_wheelSpeed_RR, 0.0
3.142, AdjustedVoltageCellMuxSelect, 15
3.142, AdjustedVoltageCell46, 3.8317
3.142, AdjustedVoltageCell47, 3.7932
3.142, AdjustedVoltageCell48, 3.9908
3.143, RLSpeedKPH, 0.0
3.143, RRSpeedKPH, 0.0
3.143, FLSpeedKPH, 0.0
3.143, FRSpeedKPH, 0.0
3.143, TempChannelMuxSelect, 15
3.143, TempChannel46, 21.460000000000008
3.143, TempChannel47, 21.549999999999997
3.143, TempChannel48, 21.549999999999997
3.143, TCTorqueMax, 5.0
3.143, TCLeftSlip, -0.999
3.143, TCRightSlip, -0.999
3.143, TCTorqueAdjustment, 0.0
3.143, ThrottlePercent, 0
3.143, BrakePercent, 0
3.143, FrontBrakePressure, 18
3.143, SteeringAngle, -102
3.143, BrakeWhileThrottle, 0
3.143, IVT_MsgID_RX, 5
3.143, IVT_MsgCount, 7
3.143, IVT_Result_state, 0
3.143, IVT_W, 0
3.143, IVT_MsgID_RX, 0
3.143, IVT_MsgCount, 7
3.143, IVT_Result_state, 0
3.143, IVT_I, 0.0
3.143, ThrottlePercent, 0
3.143, BrakePercent, 0
3.143, FrontBrakePressure, 19
3.143, SteeringAngle, -102
3.143, BrakeWhileThrottle, 0
3.143, IVT_MsgID_RX, 7
3.143, IVT_MsgCount, 5
3.143, IVT_Result_state, 0
3.143, IVT_Wh, 0
3.191, ThrottlePercent, 0
3.191, BrakePercent, 0
3.191, FrontBrakePressure, 15
3.191, SteeringAngle, -102
3.191, BrakeWhileThrottle, 0
3.191, IVT_MsgID_RX, 5
3.191, IVT_MsgCount, 8
3.191, IVT_Result_state, 0
3.191, IVT_W, 0
3.192, IVT_MsgID_RX, 0
3.192, IVT_MsgCount, 8
3.192, IVT_Result_state, 0
3.192, IVT_I, 0.005
3.192, VCU_wheelSpeed_RL, 0.0
3.192, VCU_wheelSpeed_RR, 0.0
3.192, ThrottlePercent, 0
3.192, BrakePercent, 0
3.192, FrontBrakePressure, 21
3.192, SteeringAngle, -102
3.192, BrakeWhileThrottle, 0
3.192, RLSpeedKPH, 0.0
3.192, RRSpeedKPH, 0.0
3.192, FLSpeedKPH, 0.0
3.192, FRSpeedKPH, 0.0
3.192, VoltageCellMuxSelect, 16
3.192, VoltageCell49, 3.9583000000000004
3.192, VoltageCell50, 3.9547000000000003
3.192, VoltageCell51, 3.7798000000000003
3.192, TCTorqueMax, 5.0
3.192, TCLeftSlip, -0.999
3.192, TCRightSlip, -0.999
3.192, TCTorqueAdjustment, 0.0
3.192, AdjustedVoltageCellMuxSelect, 16
3.192, AdjustedVoltageCell49, 3.9583000000000004
3.192, AdjustedVoltageCell50, 3.9546
3.192, AdjustedVoltageCell51, 3.7792000000000003
3.192, ThrottlePercent, 0
3.192, BrakePercent, 0
3.192, FrontBrakePressure, 20
3.192, SteeringAngle, -102
3.192, BrakeWhileThrottle, 0
3.192, TempChannelMuxSelect, 16
3.192, TempChannel49, 21.47
3.192, TempChannel50, 21.549999999999997
3.192, TempChannel51, 21.590000000000003
3.192, IVT_MsgID_RX, 1
3.192, IVT_MsgCount, 3
3.192, IVT_Result_state, 0
3.192, IVT_U1, -0.012
3.192, IVT_MsgID_RX, 2
3.192, IVT_MsgCount, 3
3.192, IVT_Result_state, 0
3.192, IVT_U2, 0.062
3.192, IVT_MsgID_RX, 3
3.192, IVT_MsgCount, 3
3.192, IVT_Result_state, 0
3.192, IVT_U3, 0.047
3.192, IVT_MsgID_RX, 5
3.192, IVT_MsgCount, 9
3.192, IVT_Result_state, 0
3.192, IVT_W, 0
3.192, IVT_MsgID_RX, 0
3.192, IVT_MsgCount, 9
3.192, IVT_Result_state, 0
3.192, IVT_I, 0.004
3.192, IVT_MsgID_RX, 7
3.192, IVT_MsgCount, 6
3.192, IVT_Result_state, 0
3.192, IVT_Wh, 0
3.194, ChannelCurrentRadiator, 0.201
3.194, ChannelCurrentAccFan, 0.214
3.194, ChannelCurrentPump1, 0.0
3.194, ChannelCurrentPump2, 0.214
3.194, ChannelCurrentAUX1, 0.0
3.194, ChannelCurrentAUX2, 0.187
3.194, ChannelCurrentAUX3, 0.0
3.194, ChannelCurrentAUX4, 0.201
3.194, ChannelCurrentBMU, 0.537
3.194, ChannelCurrentCDU, 0.443
3.194, ChannelCurrentTCU, 0.335
3.194, ChannelCurrentWSB, 0.725
3.194, ChannelCurrentBrakeLight, 0.0
3.194, ChannelCurrentInverter, 0.0
3.194, ThrottlePercent, 0
3.194, BrakePercent, 0
3.194, FrontBrakePressure, 14
3.194, SteeringAngle, -102
3.194, BrakeWhileThrottle, 0
3.194, ThrottlePercent, 0
3.194, BrakePercent, 0
3.194, FrontBrakePressure, 15
3.194, SteeringAngle, -102
3.194, BrakeWhileThrottle, 0
3.194, IVT_MsgID_RX, 5
3.194, IVT_MsgCount, 10
3.194, IVT_Result_state, 0
3.194, IVT_W, 0
3.194, IVT_MsgID_RX, 0
3.194, IVT_MsgCount, 10
3.194, IVT_Result_state, 0
3.194, IVT_I, 0.006
3.194, VCU_wheelSpeed_RL, 0.0
3.194, VCU_wheelSpeed_RR, 0.0
3.241, RLSpeedKPH, 0.0
3.241, RRSpeedKPH, 0.0
3.241, FLSpeedKPH, 0.0
3.241, FRSpeedKPH, 0.0
3.241, IMD_R_iso_corrected, 64255
3.241, IMD_R_iso_status, 252
3.241, IMD_R_Measurement_Counter, 4
3.241, IMD_Faults, 512
3.241, IMD_Device_activity, 1
3.241, TCTorqueMax, 5.0
3.241, TCLeftSlip, -0.999
3.241, TCRightSlip, -0.999
3.241, TCTorqueAdjustment, 0.0
3.241, ThrottlePercent, 0
3.241, BrakePercent, 0
3.241, FrontBrakePressure, 15
3.241, SteeringAngle, -102
3.241, BrakeWhileThrottle, 0
3.241, IVT_MsgID_RX, 7
3.241, IVT_MsgCount, 7
3.241, IVT_Result_state, 0
3.241, IVT_Wh, 0
3.241, VoltageBusHV, 0.0
3.241, VoltageCellMax, 3.9904
3.241, VoltageCellMin, 3.7487000000000004
3.241, CurrentBusHV, 0.0
3.242, AMS_PackVoltage, 532.54
3.242, IVT_MsgID_RX, 5
3.242, IVT_MsgCount, 11
3.242, IVT_Result_state, 0
3.242, IVT_W, 0
3.242, ThrottlePercent, 0
3.242, BrakePercent, 0
3.242, FrontBrakePressure, 15
3.242, SteeringAngle, -102
3.242, BrakeWhileThrottle, 0
3.242, IVT_MsgID_RX, 0
3.242, IVT_MsgCount, 11
3.242, IVT_Result_state, 0
3.242, IVT_I, 0.002
3.242, RLSpeedKPH, 0.0
3.242, RLSpeedRPM, 0.0
3.242, RearBrakePressure, 5
3.242, BrakeTempFront, -31.090000000000003
3.242, BrakeTempFrontAccuracy, 1
3.242, RRSpeedKPH, 0.0
3.242, RRSpeedRPM, 0
3.242, ThrottlePercent, 0
3.242, BrakePercent, 0
3.242, FrontBrakePressure, 17
3.242, SteeringAngle, -102
3.242, BrakeWhileThrottle, 0
3.242, IVT_MsgID_RX, 1
3.242, IVT_MsgCount, 4
3.242, IVT_Result_state, 0
3.242, IVT_U1, -0.039
3.242, ThrottlePercent, 0
3.242, BrakePercent, 0
3.242, FrontBrakePressure, 14
3.242, SteeringAngle, -102
3.242, BrakeWhileThrottle, 0
3.242, VCU_wheelSpeed_RL, 0.0
3.242, VCU_wheelSpeed_RR, 0.0
3.243, IVT_MsgID_RX, 2
3.243, IVT_MsgCount, 4
3.243, IVT_Result_state, 0
3.243, IVT_U2, -0.002
3.243, IVT_MsgID_RX, 3
3.243, IVT_MsgCount, 4
3.243, IVT_Result_state, 0
3.243, IVT_U3, 0.004
3.244, IVT_MsgID_RX, 5
3.244, IVT_MsgCount, 12
3.244, IVT_Result_state, 0
3.244, IVT_W, 0
3.244, IVT_MsgID_RX, 0
3.244, IVT_MsgCount, 12
3.244, IVT_Result_state, 0
3.244, IVT_I, 0.002
3.244, RLSpeedKPH, 0.0
3.244, RRSpeedKPH, 0.0
3.244, FLSpeedKPH, 0.0
3.244, FRSpeedKPH, 0.0
3.244, TCTorqueMax, 5.0
3.244, TCLeftSlip, -0.999
3.244, TCRightSlip, -0.999
3.244, TCTorqueAdjustment, 0.0
3.244, StateBatteryChargeHV, 98.30000000000001
3.244, StateBatteryHealthHV, 0.0
3.244, StateBatteryPowerHV, 100.80000000000001
3.244, TempCellMax, 24.75
3.244, TempCellMin, 21.5
3.244, StateBMS, Wait_System_Up
3.244, HighestTempThermistor, 6
3.244, BMU_checkFailed, BSPD_FAILED
3.244, BMU_InterlockInitialized, 0
3.244, VoltageCellMuxSelect, 17
3.244, VoltageCell52, 3.806
3.244, VoltageCell53, 3.8065
3.244, VoltageCell54, 3.8065
3.244, IVT_MsgID_RX, 7
3.244, IVT_MsgCount, 8
3.244, IVT_Result_state, 0
3.244, IVT_Wh, 0
3.244, AdjustedVoltageCellMuxSelect, 17
3.244, AdjustedVoltageCell52, 3.8059000000000003
3.244, AdjustedVoltageCell53, 3.8065
3.244, AdjustedVoltageCell54, 3.8064
3.244, TempChannelMuxSelect, 17
3.244, TempChannel52, 21.5
3.244, TempChannel53, 24.519999999999996
3.244, TempChannel54, 21.710000000000008
3.244, ThrottlePercent, 0
3.244, BrakePercent, 0
3.244, FrontBrakePressure, 13
3.244, SteeringAngle, -102
3.244, BrakeWhileThrottle, 0
3.291, IVT_MsgID_RX, 5
3.291, IVT_MsgCount, 13
3.291, IVT_Result_state, 0
3.291, IVT_W, 0
3.291, ThrottlePercent, 0
3.291, BrakePercent, 0
3.291, FrontBrakePressure, 21
3.291, SteeringAngle, -102
3.291, BrakeWhileThrottle, 0
3.291, IVT_MsgID_RX, 0
3.291, IVT_MsgCount, 13
3.291, IVT_Result_state, 0
3.291, IVT_I, 0.006
3.291, ThrottlePercent, 0
3.291, BrakePercent, 0
3.291, FrontBrakePressure, 15
3.291, SteeringAngle, -102
3.291, BrakeWhileThrottle, 0
3.292, VoltageCellMuxSelect, 18
3.292, VoltageCell55, 3.8076000000000003
3.292, VoltageCell56, 3.8085
3.292, VoltageCell57, 3.7830000000000004
3.292, IVT_MsgID_RX, 7
3.292, IVT_MsgCount, 9
3.292, IVT_Result_state, 0
3.292, IVT_Wh, 0
3.292, VCU_wheelSpeed_RL, 0.0
3.292, VCU_wheelSpeed_RR, 0.0
3.292, AdjustedVoltageCellMuxSelect, 18
3.292, AdjustedVoltageCell55, 3.8075
3.292, AdjustedVoltageCell56, 3.8084000000000002
3.292, AdjustedVoltageCell57, 3.7819000000000003
3.292, RLSpeedKPH, 0.0
3.292, RRSpeedKPH, 0.0
3.292, FLSpeedKPH, 0.0
3.292, FRSpeedKPH, 0.0
3.292, TempChannelMuxSelect, 18
3.292, TempChannel55, 21.85000000000001
3.292, TempChannel56, 21.78
3.292, TempChannel57, 21.820000000000007
3.292, IVT_MsgID_RX, 5
3.292, IVT_MsgCount, 14
3.292, IVT_Result_state, 0
3.292, IVT_W, 0
3.292, TCTorqueMax, 5.0
3.292, TCLeftSlip, -0.999
3.292, TCRightSlip, -0.999
3.292, TCTorqueAdjustment, 0.0
3.292, ThrottlePercent, 0
3.292, BrakePercent, 0
3.292, FrontBrakePressure, 16
3.292, SteeringAngle, -102
3.292, BrakeWhileThrottle, 0
3.292, IVT_MsgID_RX, 0
3.292, IVT_MsgCount, 14
3.292, IVT_Result_state, 0
3.292, IVT_I, 0.004
3.292, ChannelCurrentRadiator, 0.147
3.292, ChannelCurrentAccFan, 0.201
3.292, ChannelCurrentPump1, 0.0
3.292, ChannelCurrentPump2, 0.228
3.292, ChannelCurrentAUX1, 0.013000000000000001
3.292, ChannelCurrentAUX2, 0.214
3.292, ChannelCurrentAUX3, 0.0
3.292, ChannelCurrentAUX4, 0.214
3.292, ChannelCurrentBMU, 0.51
3.292, ChannelCurrentCDU, 0.389
3.292, ChannelCurrentTCU, 0.375
3.292, ChannelCurrentWSB, 0.657
3.292, ChannelCurrentBrakeLight, 0.0
3.292, ChannelCurrentInverter, 0.0
3.293, ThrottlePercent, 0
3.293, BrakePercent, 0
3.293, FrontBrakePressure, 17
3.293, SteeringAngle, -102
3.293, BrakeWhileThrottle, 0
3.294, IVT_MsgID_RX, 1
3.294, IVT_MsgCount, 5
3.294, IVT_Result_state, 0
3.294, IVT_U1, -0.018000000000000002
3.294, IVT_MsgID_RX, 2
3.294, IVT_MsgCount, 5
3.294, IVT_Result_state, 0
3.294, IVT_U2, 0.037
3.294, IVT_MsgID_RX, 3
3.294, IVT_MsgCount, 5
3.294, IVT_Result_state, 0
3.294, IVT_U3, 0.029
3.294, IVT_MsgID_RX, 5
3.294, IVT_MsgCount, 15
3.294, IVT_Result_state, 0
3.294, IVT_W, 0
3.294, ThrottlePercent, 0
3.294, BrakePercent, 0
3.294, FrontBrakePressure, 19
3.294, SteeringAngle, -102
3.294, BrakeWhileThrottle, 0
3.294, IVT_MsgID_RX, 0
3.294, IVT_MsgCount, 15
3.294, IVT_Result_state, 0
3.294, IVT_I, 0.003
3.294, IVT_MsgID_RX, 7
3.294, IVT_MsgCount, 10
3.294, IVT_Result_state, 0
3.294, IVT_Wh, 0
3.341, IMD_R_iso_corrected, 64255
3.341, IMD_R_iso_status, 252
3.341, IMD_R_Measurement_Counter, 4
3.341, IMD_Faults, 512
3.341, IMD_Device_activity, 1
3.341, VCU_wheelSpeed_RL, 0.0
3.341, VCU_wheelSpeed_RR, 0.0
3.341, ThrottlePercent, 0
3.341, BrakePercent, 0
3.341, FrontBrakePressure, 14
3.341, SteeringAngle, -102
3.341, BrakeWhileThrottle, 0
3.341, RLSpeedKPH, 0.0
3.341, RRSpeedKPH, 0.0
3.341, FLSpeedKPH, 0.0
3.341, FRSpeedKPH, 0.0
3.341, TCTorqueMax, 5.0
3.341, TCLeftSlip, -0.999
3.341, TCRightSlip, -0.999
3.341, TCTorqueAdjustment, 0.0
3.341, IVT_MsgID_RX, 5
3.341, IVT_MsgCount, 0
3.341, IVT_Result_state, 0
3.341, IVT_W, 0
3.341, VoltageBusHV, 0.0
3.341, VoltageCellMax, 3.9896000000000003
3.341, VoltageCellMin, 3.7487000000000004
3.341, CurrentBusHV, 0.0
3.342, ThrottlePercent, 0
3.342, BrakePercent, 0
3.342, FrontBrakePressure, 15
3.342, SteeringAngle, -102
3.342, BrakeWhileThrottle, 0
3.342, IVT_MsgID_RX, 0
3.342, IVT_MsgCount, 0
3.342, IVT_Result_state, 0
3.342, IVT_I, 0.0
3.342, AMS_PackVoltage, 532.54
3.342, BMU_checkFailed, BSPD_FAILED
3.342, BMU_InterlockInitialized, 0
3.342, VoltageCellMuxSelect, 19
3.342, VoltageCell58, 3.9813
3.342, VoltageCell59, 3.9423000000000004
3.342, VoltageCell60, 3.9533
3.342, AdjustedVoltageCellMuxSelect, 19
3.342, AdjustedVoltageCell58, 3.9823000000000004
3.342, AdjustedVoltageCell59, 3.9423000000000004
3.342, AdjustedVoltageCell60, 3.9532000000000003
3.342, RearBrakePressure, 6
3.342, BrakeTempFront, -31.0
3.342, BrakeTempFrontAccuracy, 1
3.342, ThrottlePercent, 0
3.342, BrakePercent, 0
3.342, FrontBrakePressure, 16
